sanskrit,hindi
तन्महन्नो भयं तस्माद् राक्षसाद् घोरदर्शनात्। वधार्थं तस्य भगवन्नुपायं कर्तुमर्हसि ॥११॥,‘वह राक्षस देखनेमें भी बड़ा भयंकर है। उससे हमें महान् भय प्राप्त हो रहा है; अतः भगवन्! उसके वधके लिये आपको कोई-न-कोई उपाय अवश्य करना चाहिये’ ॥ ११॥
एवमुक्तः सुरैः सर्वैश्चिन्तयित्वा ततोऽब्रवीत्। हन्तायं विदितस्तस्य वधोपायो दुरात्मनः॥१२॥,तेन गन्धर्वयक्षाणां देवतानां च रक्षसाम्।
"समस्त देवताओंके ऐसा कहनेपर ब्रह्माजी कुछ सोचकर बोले-‘देवताओ! लो, उस दुरात्माके वधका उपाय मेरी समझमें आ गया। उसने वर माँगते समय यह बात कही थी कि मैं गन्धर्व, यक्ष, देवता तथा राक्षसोंके हाथसे न मारा जाऊँ। मैंने भी ‘तथास्तु’ कहकर उसकी प्रार्थना स्वीकार कर ली॥ १२-१३॥",नाकीर्तयदवज्ञानात् तद् रक्षो मानुषांस्तदा।
"‘मनुष्योंको तो वह तुच्छ समझता था, इसलिये उनके प्रति अवहेलना होनेके कारण उनसे अवध्य होने का वरदान नहीं माँगा। इसलिये अब मनुष्यके हाथसे ही उसका वध होगा। मनुष्यके सिवा दूसरा कोई उसकी मृत्यु का कारण नहीं है’॥ १४॥",एतच्छ्रुत्वा प्रियं वाक्यं ब्रह्मणा समुदाहृतम्।
ब्रह्माजीकी कही हुई यह प्रिय बात सुनकर उस समय समस्त देवता और महर्षि बड़े प्रसन्न हुए॥१५॥,एतस्मिन्नन्तरे विष्णुरुपयातो महाद्युतिः।
<p>शङ्खचक्रगदापाणिः पीतवासा जगत्पतिः॥१६॥ वैनतेयं समारुह्य भास्करस्तोयदं यथा।,"इसी समय महान् तेजस्वी जगत्पति भगवान् विष्णु भी मेघके ऊपर स्थित हुए सूर्यकी भाँति गरुड़पर सवार हो वहाँ आ पहुँचे। उनके शरीरपर पीताम्बर और हाथोंमें शङ्ख, चक्र एवं गदा आदि आयुध शोभा पा रहे थे।"
तप्तहाटककेयूरो वन्द्यमानः सुरोत्तमैः॥१७॥ ब्रह्मणा च समागत्य तत्र तस्थौ समाहितः।,उनकी दोनों भुजाओंमें तपाये हुए सुवर्ण के बने केयूर प्रकाशित हो रहे थे। उस समय सम्पूर्ण देवताओंने उनकी वन्दना की और वे ब्रह्माजीसे मिलकर सावधानीके साथ सभामें विराजमान हो गये॥ १६-१७ १/२ ॥
तमब्रुवन् सुराः सर्वे समभिष्ट्रय संनताः॥१८॥ त्वां नियोक्ष्यामहे विष्णो लोकानां हितकाम्यया।,तब समस्त देवताओंने विनीत भावसे उनकी स्तति करके कहा—’सर्वव्यापी परमेश्वर! हम तीनों लोकोंके हितकी कामनासे आपके ऊपर एक महान् कार्यका भार दे रहे हैं॥ १८ १/२ ॥
राज्ञो दशरथस्य त्वमयोध्याधिपतेर्विभो॥१९॥ धर्मज्ञस्य वदान्यस्य महर्षिसमतेजसः। अस्य भार्यासु तिसृषु ह्रीश्रीकीर्तुपमासु च॥२०॥,"‘प्रभो! अयोध्याके राजा दशरथ धर्मज्ञ, उदार तथा महर्षियोंके समान तेजस्वी हैं। उनके तीन रानियाँ हैं जो ह्री, श्री और कीर्ति—इन तीन देवियोंके समान हैं।"
विष्णो पुत्रत्वमागच्छ कृत्वाऽऽत्मानं चतुर्विधम्। तत्र त्वं मानुषो भूत्वा प्रवृद्ध लोककण्टकम्॥२१॥ अवध्यं दैवतैर्विष्णो समरे जहि रावणम्।,"विष्णुदेव! आप अपने चार स्वरूप बनाकर राजाकी उन तीनों रानियोंके गर्भसे पुत्ररूपमें अवतार ग्रहण कीजिये। इस प्रकार मनुष्यरूपमें प्रकट होकर आप संसारके लिये प्रबल कण्टकरूप रावणको, जो देवताओंके लिये अवध्य है, समरभूमिमें मार डालिये॥"
स हि देवान् सगन्धर्वान् सिद्धांश्च ऋषिसत्तमान्॥२२॥ राक्षसो रावणो मूो वीर्योद्रेकेण बाधते।,"‘वह मूर्ख राक्षस रावण अपने बढ़े हुए पराक्रमसे देवता, गन्धर्व, सिद्ध तथा श्रेष्ठ महर्षियोंको बहुत कष्ट दे रहा है॥ २२ १/२ ॥"
ऋषयश्च ततस्तेन गन्धर्वाप्सरसस्तथा ॥२३॥ क्रीडन्तो नन्दनवने रौद्रेण विनिपातिताः।,‘उस रौद्र निशाचरने ऋषियोंको तथा नन्दनवनमें क्रीड़ा करनेवाले गन्धर्वो और अप्सराओंको भी स्वर्गसे भूमिपर गिरा दिया है। २३ १/२॥
वधार्थं वयमायातास्तस्य वै मुनिभिः सह ॥२४॥ सिद्धगन्धर्वयक्षाश्च ततस्त्वां शरणं गताः।,"‘इसलिये मुनियोंसहित हम सब सिद्ध, गन्धर्व, यक्ष तथा देवता उसके वधके लिये आपकी शरणमें आये हैं ॥ २४ १/२॥"
त्वं गतिः परमा देव सर्वेषां नः परंतप॥ २५॥ वधाय देवशत्रूणां नृणां लोके मनः कुरु।,"‘शत्रुओंको संताप देनेवाले देव! आप ही हम सब लोगोंकी परमगति हैं, अतः इन देवद्रोहियोंका वध करनेके लिये आप मनुष्यलोकमें अवतार लेनेका निश्चय कीजिये’ ॥ २५ १/२ ॥"
एवं स्तुतस्तु देवेशो विष्णुस्त्रिदशपुंगवः॥२६॥ पितामहपुरोगांस्तान् सर्वलोकनमस्कृतः। अब्रवीत् त्रिदशान् सर्वान् समेतान् धर्मसंहितान्॥२७॥,उनके इस प्रकार स्तुति करनेपर सर्वलोकवन्दित देवप्रवर देवाधिदेव भगवान् विष्णुने वहाँ एकत्र हुए उन समस्त ब्रह्मा आदि धर्मपरायण देवताओंसे कहा- ॥ २६-२७॥
भयं त्यजत भद्रं वो हितार्थं युधि रावणम्। सपुत्रपौत्रं सामात्यं समन्त्रिज्ञातिबान्धवम्॥२८॥,"‘देवगण! तुम्हारा कल्याण हो। तुम भयको त्याग दो। मैं तुम्हारा हित करनेके लिये रावणको पुत्र, पौत्र, अमात्य, मन्त्री और बन्धुबान्धवोंसहित युद्धमें मार डालूँगा।"
हत्वा क्रूरं दुराधर्षं देवर्षीणां भयावहम्। दशवर्षसहस्राणि दशवर्षशतानि च॥२९॥ वत्स्यामि मानुषे लोके पालयन् पृथिवीमिमाम्।,देवताओं तथा ऋषियोंको भय देनेवाले उस क्रूर एवं दुर्धर्ष राक्षसका नाश करके मैं ग्यारह हजार वर्षांतक इस पृथ्वीका पालन करता हुआ मनुष्यलोकमें निवास करूँगा’ ।। २८-२९ १/२॥
एवं दत्त्वा वरं देवो देवानां विष्णुरात्मवान्॥३०॥ मानुष्ये चिन्तयामास जन्मभूमिमथात्मनः।,देवताओं को ऐसा वर देकर मनस्वी भगवान् विष्णु ने मनुष्यलोक में पहले अपनी जन्मभूमि के सम्बन्ध में विचार किया॥ ३० १/२॥
ततः पद्मपलाशाक्षः कृत्वाऽऽत्मानं चतुर्विधम्॥३१॥ पितरं रोचयामास तदा दशरथं नृपम्।,इसके बाद कमलनयन श्रीहरि ने अपने को चार स्वरूपों में प्रकट करके राजा दशरथ को पिता बनाने का निश्चय किया॥ ३१ १/२॥
ततो देवर्षिगन्धर्वाः सरुद्राः साप्सरोगणाः। स्तुतिभिर्दिव्यरूपाभिस्तुष्टवुर्मधुसूदनम्॥३२॥,"तब देवता, ऋषि, गन्धर्व, रुद्र तथा अप्सराओंने दिव्य स्तुतियोंके द्वारा भगवान् मधुसूदनका स्तवन किया॥३२॥"
तमुद्धतं रावणमुग्रतेजसं प्रवृद्धदएँ त्रिदशेश्वरद्विषम्। विरावणं साधुतपस्विकण्टकं तपस्विनामुद्धर तं भयावहम्॥३३॥,"वे कहने लगे—’प्रभो! रावण बड़ा उद्दण्ड है। उसका तेज अत्यन्त उग्र और घमण्ड बहुत बढ़ा। चढ़ा है। वह देवराज इन्द्रसे सदा द्वेष रखता है। । तीनों लोकोंको रुलाता है, साधुओं और तपस्वी । जनोंके लिये तो वह बहुत बड़ा कण्टक है; अतः तापसों को भय देनेवाले उस भयानक राक्षस की आप जड़ उखाड़ डालिये॥ ३३॥"
तमेव हत्वा सबलं सबान्धवं विरावणं रावणमुग्रपौरुषम्। स्वर्लोकमागच्छ गतज्वरश्चिरं सुरेन्द्रगुप्तं गतदोषकल्मषम्॥ ३४॥,‘उपेन्द्र! सारे जगत् को रुलानेवाले उस उग्र पराक्रमी रावणको सेना और बन्धु-बान्धवोंसहित नष्ट करके अपनी स्वाभाविक निश्चिन्तताके साथ अपने ही द्वारा सुरक्षित उस चिरन्तन वैकुण्ठधाममें आ जाइये; जिसे राग-द्वेष आदि दोषोंका कलुष कभी छू नहीं पाता है’ ॥ ३४ ॥
इत्याचे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये बालकाण्डे पञ्चदशः सर्गः ॥१५॥ इस प्रकार श्रीवाल्मीकिनिर्मित आपरामायण आदिकाव्यके बालकाण्डमें पंद्रहवाँ सर्ग पूरा हुआ।१५॥,  </main>
Sarga Chapter- 20,Sarga Chapter- 20
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण बालकाण्डम् विंशः सर्गः (सर्ग 20),राजा दशरथ का विश्वामित्र को अपना पुत्र देने से इनकार करना और विश्वामित्र का कुपित होना
तच्छ्रुत्वा राजशार्दूलो विश्वामित्रस्य भाषितम्। मुहर्तमिव निःसंज्ञः संज्ञावानिदमब्रवीत्॥१॥,विश्वामित्रजी का वचन सुनकर नृपश्रेष्ठ दशरथ दो घड़ी के लिये संज्ञाशून्य-से हो गये। फिर सचेत होकर इस प्रकार बोले- ॥१॥
ऊनषोडशवर्षो मे रामो राजीवलोचनः। न युद्धयोग्यतामस्य पश्यामि सह राक्षसैः॥२॥,‘महर्षे! मेरा कमलनयन राम अभी पूरे सोलह वर्ष का भी नहीं हुआ है। मैं इसमें राक्षसों के साथ युद्ध करने की योग्यता नहीं देखता॥२॥
इयमक्षौहिणी सेना यस्याहं पतिरीश्वरः। अनया सहितो गत्वा योद्धाहं तैर्निशाचरैः॥३॥,"‘यह मेरी अक्षौहिणी सेना है, जिसका मैं पालक और स्वामी भी हूँ। इस सेना के साथ मैं स्वयं ही चलकर उन निशाचरों के साथ युद्ध करूँगा॥३॥"
इमे शूराश्च विक्रान्ता भृत्यामेऽस्त्रविशारदाः। योग्या रक्षोगणैर्योढुं न रामं नेतुमर्हसि ॥४॥,"‘ये मेरे शूरवीर सैनिक, जो अस्त्रविद्या में कुशल और पराक्रमी हैं, राक्षसों के साथ जूझने की योग्यता रखते हैं; अतः इन्हें ही ले जाइये; राम को ले जाना उचित नहीं होगा॥ ४॥"
अहमेव धनुष्पाणिर्गोप्ता समरमूर्धनि। यावत् प्राणान् धरिष्यामि तावद् योत्स्येनिशाचरैः॥५॥,‘मैं स्वयं ही हाथ में धनुष ले युद्ध के मुहाने पर रहकर आपके यज्ञ की रक्षा करूँगा और जब तक इस शरीर में प्राण रहेंगे तबतक निशाचरों के साथ लड़ता रहँगा॥५॥
निर्विघ्ना व्रतचर्या सा भविष्यति सुरक्षिता। अहं तत्र गमिष्यामि न रामं नेतुमर्हसि॥६॥,‘मेरे द्वारा सुरक्षित होकर आपका नियमानुष्ठान बिना किसी विघ्न-बाधा के पूर्ण होगा; अतः मैं ही वहाँ आपके साथ चलूँगा। आप राम को न ले जाइये॥६॥
बालो ह्यकृतविद्यश्च न च वेत्ति बलाबलम्। न चास्त्रबलसंयुक्तो न च युद्धविशारदः॥७॥,‘मेरा राम अभी बालक है। इसने अभी तक युद्ध की विद्या ही नहीं सीखी है। यह दूसरे के बलाबल को नहीं जानता है। न तो यह अस्त्रबल से सम्पन्न है और न युद्ध की कला में निपुण ही॥७॥
न चासौ रक्षसां योग्यः कूटयुद्धा हि राक्षसाः। विप्रयुक्तो हि रामेण मुहूर्तमपि नोत्सहे॥८॥ जीवितुं मुनिशार्दूलं न रामं नेतुमर्हसि। यदि वा राघवं ब्रह्मन् नेतुमिच्छसि सुव्रत॥९॥ चतुरंगसमायुक्तं मया सह च तं नय।,‘अतः यह राक्षसों से युद्ध करने योग्य नहीं है; क्योंकि राक्षस माया से–छल-कपट से युद्ध करते हैं। इसके सिवा राम से वियोग हो जाने पर मैं दो घड़ी भी जीवित नहीं रह सकता; मुनिश्रेष्ठ ! इसलिये आप मेरे राम को न ले जाइये। अथवा ब्रह्मन् ! यदि आपकी इच्छा राम को ही ले जाने की हो तो चतुरङ्गिणी सेना के साथ मैं भी चलता हूँ। मेरे साथ इसे ले चलिये॥ ८-९ १/२॥
षष्टिर्वर्षसहस्राणि जातस्य मम कौशिक॥१०॥ कृच्छ्रेणोत्पादितश्चायं न रामं नेतुमर्हसि।,"‘कुशिकनन्दन! मेरी अवस्था साठ हजार वर्ष की हो गयी। इस बुढ़ापे में बड़ी कठिनाई से मुझे पुत्र की प्राप्ति हुई है, अतः आप राम को न ले जाइये॥ १० १/२॥"
चतुर्णामात्मजानां हि प्रीतिः परमिका मम॥११॥ ज्येष्ठे धर्मप्रधाने च न रामं नेतुमर्हसि।,‘धर्मप्रधान राम मेरे चारों पुत्रों में ज्येष्ठ है; इसलिये उसपर मेरा प्रेम सबसे अधिक है; अतः आप राम को न ले जाइये॥ ११ १/२ ॥
किंवीर्या राक्षसास्ते च कस्य पुत्राश्च के च ते॥१२॥ कथं प्रमाणाः के चैतान् रक्षन्ति मुनिपुंगव। कथं च प्रतिकर्तव्यं तेषां रामेण रक्षसाम्॥१३॥,"‘वे राक्षस कैसे पराक्रमी हैं, किसके पुत्र हैं और कौन हैं? उनका डील डौल कैसा है? मनीश्वर! उनकी रक्षा कौन करते हैं? राम उन राक्षसों का सामना कैसे कर सकता है? ॥ १२-१३॥"
मामकैर्वा बलैर्ब्रह्मन् मया वा कूटयोधिनाम्। सर्वं मे शंस भगवन् कथं तेषां मया रणे॥१४॥ स्थातव्यं दुष्टभावानां वीर्योत्सिक्ता हि राक्षसाः।,‘ब्रह्मन्! मेरे सैनिकों को या स्वयं मुझे ही उन मायायोधी राक्षसों का प्रतीकार कैसे करना चाहिये? भगवन्! ये सारी बातें आप मुझे बताइये। उन दुष्टों के साथ युद्ध में मुझे कैसे खड़ा होना चाहिये? क्योंकि राक्षस बड़े बलाभिमानी होते हैं’॥ १४ १/२॥
तस्य तद् वचनं श्रुत्वा विश्वामित्रोऽभ्यभाषत॥१५॥ पौलस्त्यवंशप्रभवो रावणो नाम राक्षसः। स ब्रह्मणा दत्तवरस्त्रैलोक्यं बाधते भृशम्॥ महाबलो महावीर्यो राक्षसैर्बहुभिर्वृतः। श्रूयते च महाराज रावणो राक्षसाधिपः॥१७॥ साक्षाद्वैश्रवणभ्राता पुत्रो विश्रवसो मुनेः।,"राजा दशरथ की इस बात को सुनकर विश्वामित्रजी बोले—’महाराज! रावण नाम से प्रसिद्ध एक राक्षस है,जो महर्षि पुलस्त्य के कुल में उत्पन्न हुआ है। उसे ब्रह्माजी से मुँहमाँगा वरदान प्राप्त हुआ है। जिससे महान् बलशाली और महापराक्रमी होकर बहुसंख्यक राक्षसों से घिरा हुआ वह निशाचर तीनों लोकों के निवासियों को अत्यन्त कष्ट दे रहा है। सुना जाता है कि राक्षसराज रावण विश्रवा मुनि का औरस पुत्र तथा साक्षात् कुबेर का भाई है॥"
यदा न खलु यज्ञस्य विघ्नकर्ता महाबलः॥१८॥ तेन संचोदितौ तौ तु राक्षसौ च महाबलौ। मारीचश्च सुबाहुश्च यज्ञविघ्नं करिष्यतः॥१९॥,‘वह महाबली निशाचर इच्छा रहते हुए भी स्वयं आकर यज्ञ में विघ्न नहीं डालता (अपने लिये इसे तुच्छ कार्य समझता है); इसलिये उसी की प्रेरणा से दो महान् बलवान् राक्षस मारीच और सुबाहु यज्ञों में विघ्न डाला करते हैं’। १८-१९॥
इत्युक्तो मुनिना तेन राजोवाच मुनिं तदा। नहि शक्तोऽस्मि संग्रामे स्थातुं तस्य दुरात्मनः॥ २०॥,विश्वामित्र मुनि के ऐसा कहने पर राजा दशरथ उनसे इस प्रकार बोले—’मुनिवर! मैं उस दुरात्मा रावण के सामने युद्ध में नहीं ठहर सकता ॥ २० ॥
स त्वं प्रसादं धर्मज्ञ कुरुष्व मम पुत्रके। मम चैवाल्पभाग्यस्य दैवतं हि भवान् गुरुः॥२१॥,‘धर्मज्ञ महर्षे! आप मेरे पुत्र पर तथा मुझ मन्दभागी दशरथ पर भी कृपा कीजिये; क्योंकि आप मेरे देवता तथा गुरु हैं ॥ २१॥
देवदानवगन्धर्वा यक्षाः पतगपन्नगाः। न शक्ता रावणं सोढुं किं पुनर्मानवा युधि॥२२॥,"‘युद्ध में रावण का वेग तो देवता, दानव, गन्धर्व, यक्ष, गरुड़ और नाग भी नहीं सह सकते; फिर मनुष्यों की तो बात ही क्या है॥ २२॥"
स तु वीर्यवतां वीर्यमादत्ते युधि रावणः। तेन चाहं न शक्तोऽस्मि संयोद्धं तस्य वा बलैः॥२३॥ सबलो वा मुनिश्रेष्ठ सहितो वा ममात्मजैः।,"‘मुनिश्रेष्ठ! रावण समरांगण में बलवानों के बल का अपहरण कर लेता है, अतः मैं अपनी सेना और पुत्रों के साथ रहकर भी उससे तथा उसके सैनिकों से युद्ध करने में असमर्थ हूँ॥ २३ १/२॥"
कथमप्यमरप्रख्यं संग्रामाणामकोविदम्॥२४॥ बालं मे तनयं ब्रह्मन् नैव दास्यामि पुत्रकम्।,‘ब्रह्मन्! यह मेरा देवोपम पुत्र युद्ध की कला से सर्वथा अनभिज्ञ है। इसकी अवस्था भी अभी बहुत थोड़ी है; इसलिये मैं इसे किसी तरह नहीं दूंगा॥ २४ १/२॥
अथ कालोपमौ युद्धे सुतौ सुन्दोपसुन्दयोः॥२५॥ यज्ञविघ्नकरौ तौ ते नैव दास्यामि पुत्रकम्। मारीचश्च सुबाहुश्च वीर्यवन्तौ सुशिक्षितौ॥२६॥,‘मारीच और सुबाहु सुप्रसिद्ध दैत्य सुन्द और उपसुन्द के पुत्र हैं। वे दोनों युद्ध में यमराज के समान हैं। यदि वे ही आपके यज्ञ में विघ्न डालने वाले हैं तो मैं उनका सामना करने के लिये अपने पुत्र को नहीं दूंगा; क्योंकि वे दोनों प्रबल पराक्रमी और युद्धविषयक उत्तम शिक्षा से सम्पन्न हैं॥ २५-२६॥
तयोरन्यतरं योद्धं यास्यामि ससुहृद्गणः। अन्यथा त्वनुनेष्यामि भवन्तं सहबान्धवः॥२७॥,‘मैं उन दोनों में से किसी एक के साथ युद्ध करने के लिये अपने सुहृदों के साथ चलूँगा; अन्यथा—यदि आप मुझे न ले जाना चाहें तो मैं भाई-बन्धुओंसहित आपसे अनुनय-विनय करूँगा कि आप राम को छोड़ दें’॥ २७॥
इति नरपतिजल्पनाद् द्विजेन्द्रं कुशिकसुतं सुमहान् विवेश मन्युः। सुहुत इव मखेऽग्निराज्यसिक्तः समभवदुज्ज्वलितो महर्षिवह्निः॥२८॥,"राजा दशरथ के ऐसे वचन सुनकर विप्रवर कुशिकनन्दन विश्वामित्र के मन में महान् क्रोध का आवेश हो आया, जैसे यज्ञशाला में अग्नि को भलीभाँति आहुति देकर घी की धारा से अभिषिक्त कर दिया जाय और वह प्रज्वलित हो उठे, उसी तरह अग्नितुल्य तेजस्वी महर्षि विश्वामित्र भी क्रोध से जल उठे॥२८॥"
इत्याचे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये बालकाण्डे विंशः सर्गः ॥२०॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के बालकाण्ड में बीसवाँ सर्ग पूरा हुआ।२०॥,  </main>
Sarga Chapter- 40,Sarga Chapter- 40
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण बालकाण्डम् चत्वारिंशः सर्गः (सर्ग 40),( सगर के पुत्रों का पृथ्वी को खोदते हुए कपिलजी के पास पहुँचना और उनके रोष से जलकर भस्म होना)
देवतानां वचः श्रुत्वा भगवान् वै पितामहः। प्रत्युवाच सुसंत्रस्तान् कृतान्तबलमोहितान्॥१॥,देवताओं की बात सुनकर भगवान् ब्रह्माजी ने कितने ही प्राणियों का अन्त करने वाले सगरपुत्रों के बल से मोहित एवं भयभीत हुए उन देवताओं से इस प्रकार कहा- ॥१॥
यस्येयं वसुधा कृत्स्ना वासुदेवस्य धीमतः। महिषी माधवस्यैषा स एव भगवान् प्रभुः॥२॥ कापिलं रूपमास्थाय धारयत्यनिशं धराम्। तस्य कोपाग्निना दग्धा भविष्यन्ति नृपात्मजाः॥ ३॥,"‘देवगण ! यह सारी पृथ्वी जिन भगवान् वासुदेव की वस्तु है तथा जिन भगवान् लक्ष्मीपति की यह रानी है, वे ही सर्वशक्तिमान् भगवान् श्रीहरि कपिल मुनि का रूप धारण करके निरन्तर इस पृथ्वी को धारण करते हैं। उनकी कोपाग्नि से ये सारे राजकुमार जलकर भस्म हो जायँगे॥ २-३॥"
पृथिव्याश्चापि निर्भेदो दृष्ट एव सनातनः। सगरस्य च पुत्राणां विनाशो दीर्घदर्शिनाम्॥४॥,‘पृथ्वीका यह भेदन सनातन है—प्रत्येक कल्प में अवश्यम्भावी है। (श्रुतियों और स्मृतियों में आये हुए सागर आदि शब्दों से यह बात सुस्पष्ट ज्ञात होती है।) इसी प्रकार दूरदर्शी पुरुषों ने सगर के पुत्रों का भावी विनाश भी देखा ही है; अतः इस विषय में शोक करना अनुचित है।
पितामहवचः श्रुत्वा त्रयस्त्रिंशदरिंदमाः। देवाः परमसंहृष्टाः पुनर्जग्मुर्यथागतम्॥५॥,"ब्रह्माजी का यह कथन सुनकर शत्रुओं का दमन करने वाले तैंतीस देवता बड़े हर्ष में भरकर जैसे आये थे, उसी तरह पुनः लौट गये॥५॥"
सगरस्य च पुत्राणां प्रादुरासीन्महास्वनः । पृथिव्यां भिद्यमानायां निर्घातसमनिःस्वनः॥६॥,"सगरपुत्रों के हाथ से जब पृथ्वी खोदी जा रही थी,उस समय उससे वज्रपात के समान बड़ा भयंकर शब्द होता था।"
ततो भित्त्वा महीं सर्वां कृत्वा चापि प्रदक्षिणम्। सहिताः सागराः सर्वे पितरं वाक्यमब्रुवन्॥७॥,इस तरह सारी पृथ्वी खोदकर तथा उसकी परिक्रमा करके वे सभी सगरपुत्र पिता के पास खाली हाथ लौट आये और बोले- ॥७॥
परिक्रान्ता मही सर्वा सत्त्ववन्तश्च सूदिताः। देवदानवरक्षांसि पिशाचोरगपन्नगाः॥८॥ न च पश्यामहेऽश्वं ते अश्वहर्तारमेव च। किं करिष्याम भद्रं ते बुद्धिरत्र विचार्यताम्॥९॥,"‘पिताजी! हमने सारी पृथ्वी छान डाली। देवता, दानव, राक्षस, पिशाच और नाग आदि बड़े-बड़े बलवान् प्राणियों को मार डाला। फिर भी हमें न तो कहीं घोड़ा दिखायी दिया और न घोड़े का चुराने वाला ही। आपका भला हो अब हम क्या करें? इस विषय में आप ही कोई उपाय सोचिये ॥ ८-९॥"
तेषां तद् वचनं श्रुत्वा पुत्राणां राजसत्तमः । समन्युरब्रवीद् वाक्यं सगरो रघुनन्दन॥१०॥,‘रघुनन्दन! पुत्रों का यह वचन सुनकर राजाओं में श्रेष्ठ सगर ने उनसे कुपित होकर कहा- ॥ १० ॥
भूयः खनत भद्रं वो विभेद्य वसुधातलम्। अश्वहर्तारमासाद्य कृतार्थाश्च निवर्तत॥११॥,"‘जाओ, फिर से सारी पृथ्वी खोदो और इसे विदीर्ण करके घोड़े के चोर का पता लगाओ। चोर तक पहुँचकर काम पूरा होने पर ही लौटना’ ॥ ११॥"
पितुर्वचनमासाद्य सगरस्य महात्मनः। षष्टिः पुत्रसहस्राणि रसातलमभिद्रवन्॥१२॥,अपने महात्मा पिता सगर की यह आज्ञा शिरोधार्य करके वे साठ हजार राजकुमार रसातल की ओर बढ़े (और रोष में भरकर पृथ्वी खोदने लगे) ॥ १२॥
खन्यमाने ततस्तस्मिन् ददृशुः पर्वतोपमम्। दिशागजं विरूपाक्षं धारयन्तं महीतलम्॥१३॥,"उस खुदाई के समय ही उन्हें एक पर्वताकार दिग्गज दिखायी दिया, जिसका नाम विरूपाक्ष है वह इस भूतलको धारण किये हुए था॥ १३॥"
सपर्वतवनां कृत्स्नां पृथिवीं रघुनन्दन। धारयामास शिरसा विरूपाक्षो महागजः॥१४॥,रघुनन्दन! महान् गजराज विरूपाक्ष ने पर्वत और वनोंसहित इस सम्पूर्ण पृथ्वी को अपने मस्तक पर धारण कर रखा था॥ १४ ॥
यदा पर्वणि काकुत्स्थ विश्रमार्थं महागजः। १५॥,"काकुत्स्थ! वह महान् दिग्गज जिस समय थककर विश्राम के लिये अपने मस्तक को इधर-उधर हटाता था, उस समय भूकम्प होने लगता था॥ १५ ॥"
ते तं प्रदक्षिणं कृत्वा दिशापालं महागजम्। मानयन्तो हि ते राम जग्मुर्भित्त्वा रसातलम्॥ १६॥,श्रीराम! पूर्व दिशा की रक्षा करने वाले विशाल गजराज विरूपाक्ष की परिक्रमा करके उसका सम्मान करते हुए वे सगरपुत्र रसातल का भेदन करके आगे बढ़ गये॥ १६॥
ततः पूर्वां दिशं भित्त्वा दक्षिणां बिभिदुः पुनः। दक्षिणस्यामपि दिशि ददृशुस्ते महागजम्॥१७॥,पूर्व दिशा का भेदन करने के पश्चात् वे पुनः दक्षिण दिशा की भूमिको खोदने लगे। दक्षिण दिशा में भी उन्हें एक महान् दिग्गज दिखायी दिया॥१७॥
महापद्मं महात्मानं सुमहत्पर्वतोपमम्। शिरसा धारयन्तं गां विस्मयं जग्मुरुत्तमम्॥१८॥,उसका नाम था महापद्म महान् पर्वत के समान ऊँचा वह विशालकाय गजराज अपने मस्तक पर पृथ्वी को धारण करता था उसे देखकर उन राजकुमारों को बड़ा विस्मय हुआ॥ १८॥
<p>ते तं प्रदक्षिणं कृत्वा सगरस्य महात्मनः। षष्टिः पुत्रसहस्राणि पश्चिमां बिभिदुर्दिशम्॥ १९॥,महात्मा सगर के वे साठ हजार पुत्र उस दिग्गज की परिक्रमा करके पश्चिम दिशाकी भूमिका भेदन करने लगे॥ १९॥
पश्चिमायामपि दिशि महान्तमचलोपमम्। दिशागजं सौमनसं ददृशुस्ते महाबलाः॥२०॥,पश्चिम दिशा में भी उन महाबली सगरपुत्रों ने महान् पर्वताकार दिग्गज सौमनस का दर्शन किया॥ २० ॥
ते तं प्रदक्षिणं कृत्वा पृष्ट्वा चापि निरामयम्। खनन्तः समुपाक्रान्ता दिशं सोमवतीं तदा ॥२१॥,उसकी भी परिक्रमा करके उसका कुशल-समाचार पूछकर वे सभी राजकुमार भूमि खोदते हुए उत्तर दिशा में जा पहुँचे॥ २१॥
