sanskrit,hindi
शुशुभे राक्षसेन्द्रस्य स्वपतः शयनं शुभम्। गन्धहस्तिनि संविष्टे यथा प्रस्रवणं महत्॥१४॥,"राक्षसराज रावण के सोते समय वह सुन्दर पलंग उसी प्रकार शोभा पा रहा था, जैसे गन्धहस्ती के शयन करने पर विशाल प्रस्रवणगिरि सुशोभित हो रहा हो। १४॥"
काञ्चनांगदसंनद्धौ ददर्श स महात्मनः। विक्षिप्तौ राक्षसेन्द्रस्य भुजाविन्द्रध्वजोपमौ॥१५॥,"उन्होंने महाकाय राक्षसराज रावण की फैलायी हुई दो भुजाएँ देखीं, जो सोने के बाजूबंद से विभूषित हो इन्द्रध्वज के समान जान पड़ती थीं॥ १५ ॥"
ऐरावतविषाणा|रापीडनकृतव्रणौ। वज्रोल्लिखितपीनांसौ विष्णुचक्रपरिक्षतौ॥१६॥,"युद्धकाल में उन भुजाओं पर ऐरावत हाथी के दाँतों के अग्रभाग से जो प्रहार किये गये थे, उनके आघात का चिह्न बन गया था। उन भुजाओं के मूलभाग या कंधेबहुत मोटे थे और उनपर वज्र द्वारा किये गये आघात के भी चिह्न दिखायी देते थे। भगवान् विष्णु के चक्र से भी किसी समय वे भुजाएँ क्षत-विक्षत हो चुकी थीं॥१६॥"
पीनौ समसुजातांसौ संगतौ बलसंयुतौ। सुलक्षणनखांगुष्ठौ स्वंगुलीयकलक्षितौ॥१७॥,वे भुजाएँ सब ओर से समान और सुन्दर कंधोंवाली तथा मोटी थीं। उनकी संधियाँ सुदृढ़ थीं। वे बलिष्ठ और उत्तम लक्षण वाले नखों एवं अंगुष्ठों से सुशोभित थीं। उनकी अंगुलियाँ और हथेलियाँ बड़ी सुन्दर दिखायी देती थीं॥ १७॥
संहतौ परिघाकारौ वृत्तौ करिकरोपमौ। विक्षिप्तौ शयने शुभ्रे पञ्चशीर्षाविवोरगौ॥१८॥,वे सुगठित एवं पुष्ट थीं। परिघ के समान गोलाकार तथा हाथी के शुण्डदण्ड की भाँति चढ़ाव-उतारवाली एवं लंबी थीं। उस उज्ज्वल पलंग पर फैली वे बाँहें पाँच-पाँच फनवाले दो सर्पो के समान दृष्टिगोचर होती थीं॥
शशक्षतजकल्पेन सुशीतेन सुगन्धिना। चन्दनेन परायेन स्वनुलिप्तौ स्वलंकृतौ॥१९॥,"खरगोश के खून की भाँति लाल रंग के उत्तम, सुशीतल एवं सुगन्धित चन्दन से चर्चित हुई वे भुजाएँ अलंकारों से अलंकृत थीं॥ १९॥"
उत्तमस्त्रीविमृदितौ गन्धोत्तमनिषेवितौ। यक्षपन्नगगन्धर्वदेवदानवराविणौ ॥२०॥,"सुन्दरी युवतियाँ धीरे-धीरे उन बाँहों को दबाती थीं। उन पर उत्तम गन्ध-द्रव्य का लेप हुआ था। वे यक्ष, नाग, गन्धर्व, देवता और दानव सभी को युद्ध में रुलाने वाली थीं॥ २०॥"
ददर्श स कपिस्तस्य बाहू शयनसंस्थितौ। मन्दरस्यान्तरे सुप्तौ महाही रुषिताविव॥२१॥,कपिवर हनुमान् ने पलंग पर पड़ी हुई उन दोनों भुजाओं को देखा। वे मन्दराचल की गुफा में सोये हुए दो रोषभरे अजगरों के समान जान पड़ती थीं॥ २१॥
ताभ्यां स परिपूर्णाभ्यामुभाभ्यां राक्षसेश्वरः। शुशुभेऽचलसंकाशः श्रृंगाभ्यामिव मन्दरः॥२२॥,उन बड़ी-बड़ी और गोलाकार दो भुजाओं से युक्त पर्वताकार राक्षसराज रावण दो शिखरों से संयुक्त मन्दराचल के समान शोभा पा रहा था* ॥ २२॥
चूतनागसुरभिर्बकुलोत्तमसंयुतः। मृष्टान्नरससंयुक्तः पानगन्धपुरःसरः॥२३॥ तस्य राक्षसराजस्य निश्चक्राम महामुखात्। शयानस्य विनिःश्वासः पूरयन्निव तद् गृहम्॥२४॥,"वहाँ सोये हुए राक्षसराज रावण के विशाल मुख से आम और नागकेसर की सुगन्ध से मिश्रित, मौलसिरी के सुवास से सुवासित और उत्तम अन्नरस से संयुक्त तथा मधुपान की गन्ध से मिली हुई जो सौरभयुक्त साँस निकल रही थी, वह उस सारे घर को सुगन्ध से परिपूर्ण-सा कर देती थी॥ २३-२४॥"
मुक्तामणिविचित्रेण काञ्चनेन विराजिता। मुकुटेनापवृत्तेन कुण्डलोज्ज्वलिताननम्॥२५॥,उसका कुण्डल से प्रकाशमान मुखारविन्द अपने स्थान से हटे हुए तथा मुक्तामणि से जटित होने के कारण विचित्र आभावाले सुवर्णमय मुकुट से और भी उद्भासित हो रहा था॥ २५ ॥
रक्तचन्दनदिग्धेन तथा हारेण शोभिना। पीनायतविशालेन वक्षसाभिविराजिता॥२६॥,"उसकी छाती लाल चन्दन से चर्चित, हारसे सुशोभित, उभरी हुई तथा लंबी-चौड़ी थी। उसके द्वारा उस राक्षसराज के सम्पूर्ण शरीर की बड़ी शोभा हो रही थी॥"
पाण्डुरेणापविद्धन क्षौमेण क्षतजेक्षणम्। महार्हेण सुसंवीतं पीतेनोत्तरवाससा॥२७॥,उसकी आँखें लाल थीं। उसकी कटि के नीचे का भाग ढीले-ढाले श्वेत रेशमी वस्त्र से ढका हुआ था तथा वह पीले रंग की बहुमूल्य रेशमी चादर ओढ़े हुए था॥
माषराशिप्रतीकाशं निःश्वसन्तं भुजंगवत्। गांगे महति तोयान्ते प्रसुप्तमिव कुञ्जरम्॥२८॥,वह स्वच्छ स्थान में रखे हुए उड़द के ढेर के समान जान पड़ता था और सर्प के समान साँसें ले रहा था। उस उज्ज्वल पलंग पर सोया हुआ रावण गंगा की अगाध जलराशि में सोये हुए गजराज के समान दिखायी देता था॥
चतुर्भिः काञ्चनैर्दीपैर्दीप्यमानं चतुर्दिशम्। प्रकाशीकृतसर्वांगं मेघ विद्युद्गणैरिव॥२९॥,"उसकी चारों दिशाओं में चार सुवर्णमय दीपक जल रहे थे; जिनकी प्रभा से वह देदीप्यमान हो रहा थाऔर उसके सारे अंग प्रकाशित होकर स्पष्ट दिखायी दे रहे थे। ठीक उसी तरह, जैसे विद्युद्गणों से मेघ प्रकाशित एवं परिलक्षित होता है॥ २९ ॥"
पादमूलगताश्चापि ददर्श सुमहात्मनः। पत्नीः स प्रियभार्यस्य तस्य रक्षःपतेहे ॥३०॥,"पत्नियों के प्रेमी उस महाकाय राक्षसराज के घर में हनुमान जी ने उसकी पत्नियों को भी देखा, जो उसके चरणों के आस-पास ही सो रही थीं॥३०॥"
शशिप्रकाशवदना वरकुण्डलभूषणाः। अम्लानमाल्याभरणा ददर्श हरियूथपः॥३१॥,"वानरयूथपति हनुमान् जी ने देखा, उन रावणपत्नियों के मुख चन्द्रमा के समान प्रकाशमान थे। वे सुन्दर कुण्डलों से विभूषित थीं तथा ऐसे फूलों के हार पहने हुए थीं, जो कभी मुरझाते नहीं थे॥ ३१॥"
नृत्यवादित्रकुशला राक्षसेन्द्रभुजाङ्कगाः। वराभरणधारिण्यो निषण्णा ददृशे कपिः॥ ३२॥,"वे नाचने और बाजे बजाने में निपुण थीं, राक्षसराज रावण की बाँहों और अंक में स्थान पाने वाली थीं तथा सुन्दर आभूषण धारण किये हुए थीं। कपिवर हनुमान् ने उन सबको वहाँ सोती देखा ॥ ३२॥"
वज्रवैदूर्यगर्भाणि श्रवणान्तेषु योषिताम्। ददर्श तापनीयानि कुण्डलान्यंगदानि च॥३३॥,उन्होंने उन सुन्दरियों के कानों के समीप हीरे तथा नीलम जड़े हुए सोने के कुण्डल और बाजूबंद देखे॥ ३३॥
तासां चन्द्रोपमैर्वक्त्रैः शुभैललितकुण्डलैः। विरराज विमानं तन्नभस्तारागणैरिव॥३४॥,ललित कुण्डलों से अलंकृत तथा चन्द्रमा के समान मनोहर उनके सुन्दर मुखों से वह विमानाकार पर्यङ्क तारिकाओं से मण्डित आकाश की भाँति सुशोभित हो रहा था॥ ३४॥
मदव्यायामखिन्नास्ता राक्षसेन्द्रस्य योषितः। तेषु तेष्ववकाशेषु प्रसुप्तास्तनुमध्यमाः॥ ३५॥,क्षीण कटिप्रदेशवाली वे राक्षसराज की स्त्रियाँ मद तथा रतिक्रीड़ा के परिश्रम से थककर जहाँ-तहाँ जो जिस अवस्था में थीं वैसे ही सो गयी थीं॥ ३५ ॥
अंगहारैस्तथैवान्या कोमलैर्नृत्यशालिनी। विन्यस्तशुभसर्वांगी प्रसुप्ता वरवर्णिनी॥३६॥,"विधाता ने जिसके सारे अंगों को सुन्दर एवं विशेष शोभा से सम्पन्न बनाया था, वह कोमलभाव से अंगों के संचालन (चटकाने-मटकाने आदि) द्वारा नाचने वाली कोई अन्य नृत्यनिपुणा सुन्दरी स्त्री गाढ़ निद्रा में सोकर भी वासनावश जाग्रत्-अवस्था की ही भाँति नृत्य के अभिनय से सुशोभित हो रही थी॥ ३६॥"
काचिद् वीणां परिष्वज्य प्रसुप्ता सम्प्रकाशते। महानदीप्रकीर्णेव नलिनी पोतमाश्रिता॥३७॥,"कोई वीणा को छाती से लगाकर सोयी हुई सुन्दरी ऐसी जान पड़ती थी, मानो महानदी में पड़ी हुई कोई कमलिनी किसी नौका से सट गयी हो॥ ३७॥"
अन्या कक्षगतेनैव मड्डकेनासितेक्षणा। प्रसुप्ता भामिनी भाति बालपुत्रेव वत्सला॥३८॥,"दूसरी कजरारे नेत्रोंवाली भामिनी काँख में दबे हुए मड्डक (लघुवाद्य विशेष)-के साथ ही सो गयी थी।वह ऐसी प्रतीत होती थी, जैसे कोई पुत्रवत्सला जननी अपने छोटे-से शिशु को गोद में लिये सो रही हो॥ ३८॥"
पटहं चारुसर्वांगी न्यस्य शेते शुभस्तनी। चिरस्य रमणं लब्ध्वा परिष्वज्येव कामिनी॥३९॥,"कोई सर्वांगसुन्दरी एवं रुचिर कुचोंवाली कामिनी पटह को अपने नीचे रखकर सो रही थी, मानो चिरकाल के पश्चात् प्रियतम को अपने निकट पाकर कोई प्रेयसी उसे हृदय से लगाये सो रही हो ॥३९॥"
काचिद् वीणां परिष्वज्य सुप्ता कमललोचना। वरं प्रियतमं गृह्य सकामेव हि कामिनी॥४०॥,"कोई कमललोचना युवती वीणा का आलिंगन करके सोयी हुई ऐसी जान पड़ती थी, मानो कामभाव से युक्त कामिनी अपने श्रेष्ठ प्रियतम को भुजाओं में भरकर सो गयी हो॥ ४० ॥"
विपञ्ची परिगृह्यान्या नियता नृत्यशालिनी। निद्रावशमनुप्राप्ता सहकान्तेव भामिनी॥४१॥,नियमपूर्वक नृत्यकला से सुशोभित होनेवाली एक अन्य युवती विपञ्ची (विशेष प्रकारकी वीणा)-को अंक में भरकर प्रियतम के साथ सोयी हुई प्रेयसी की भाँति निद्रा के अधीन हो गयी थी॥४१॥
अन्या कनकसंकाशैर्मृदुपीनैर्मनोरमैः। मृदंगं परिविद्ध्यांगैः प्रसुप्ता मत्तलोचना॥४२॥,"कोई मतवाले नयनों वाली दूसरी सुन्दरी अपने सुवर्ण-सदृश गौर, कोमल, पुष्ट और मनोरम अंगों से मृदंग को दबाकर गाढ़ निद्रा में सो गयी थी॥ ४२ ॥"
भुजपाशान्तरस्थेन कक्षगेन कृशोदरी। पणवेन सहानिन्द्या सुप्ता मदकृतश्रमा॥४३॥,नशे से थकी हुई कोई कृशोदरी अनिन्द्य सुन्दरी रमणी अपने भुजपाशों के बीच में स्थित और काँख में दबे हुए पणव के साथ ही सो गयी थी॥४३॥
डिण्डिमं परिगृह्यान्या तथैवासक्तडिण्डिमा। प्रसुप्ता तरुणं वत्समुपगुह्येव भामिनी॥४४॥,"दूसरी स्त्री डिण्डिम को लेकर उसी तरह उससे सटी हुई सो गयी थी, मानो कोई भामिनी अपने बालक पुत्र को हृदय से लगाये हुए नींद ले रही हो।"
काचिदाडम्बरं नारी भुजसम्भोगपीडितम्। कृत्वा कमलपत्राक्षी प्रसुप्ता मदमोहिता॥४५॥,मदिरा के मद से मोहित हुई कोई कमलनयनी नारी आडम्बर नामक वाद्य को अपनी भुजाओं के आलिंगन से दबाकर प्रगाढ़ निद्रा में निमग्न हो गयी। ४५॥
कलशीमपविद्ध्यान्या प्रसुप्ता भाति भामिनी। वसन्ते पुष्पशबला मालेव परिमार्जिता॥४६॥,कोई दूसरी युवती निद्रावश जल से भरी हुई सुराही को लुढ़काकर भीगी अवस्था में ही बेसुध सो रही थी। उस अवस्था में वह वसन्त-ऋतु में विभिन्न वर्ण के पुष्पों की बनी और जल के छींटे से सींची हुई माला के समान प्रतीत होती थी॥ ४६॥
पाणिभ्यां च कुचौ काचित् सुवर्णकलशोपमौ। उपगुह्याबला सुप्ता निद्राबलपराजिता॥४७॥,निद्रा के बल से पराजित हुई कोई अबला सुवर्णमय कलश के समान प्रतीत होने वाले अपने कुचों को दोनों हाथों से दबाकर सो रही थी॥४७॥
अन्या कमलपत्राक्षी पूर्णेन्दुसदृशानना। अन्यामालिंग्य सुश्रोणी प्रसुप्ता मदविह्वला॥४८॥,पूर्ण चन्द्रमा के समान मनोहर मुखवाली दूसरी कमललोचना कामिनी सुन्दर नितम्बवाली किसी अन्य सुन्दरी का आलिंगन करके मद से विह्वल होकर सो गयी थी॥४८॥
आतोद्यानि विचित्राणि परिष्वज्य वरस्त्रियः। निपीड्य च कुचैः सुप्ताः कामिन्यः कामुकानिव॥४९॥,"जैसे कामिनियाँ अपने चाहने वाले कामुकों को छाती से लगाकर सोती हैं, उसी प्रकार कितनी ही सुन्दरियाँ विचित्र-विचित्र वाद्यों का आलिंगन करके उन्हें कुचों से दबाये सो गयी थीं॥४९॥"
तासामेकान्तविन्यस्ते शयानां शयने शुभे। ददर्श रूपसम्पन्नामथ तां स कपिः स्त्रियम्॥५०॥,उन सबकी शय्याओं से पृथक् एकान्त में बिछी हुई सुन्दर शय्या पर सोयी हुई एक रूपवती युवती को वहाँ हनुमान जी ने देखा ॥ ५० ॥
मुक्तामणिसमायुक्तैर्भूषणैः सुविभूषिताम्। विभूषयन्तीमिव च स्वश्रिया भवनोत्तमम्॥५१॥,वह मोती और मणियों से जड़े हुए आभूषणों से भलीभाँति विभूषित थी और अपनी शोभा से उस उत्तम भवन को विभूषित-सा कर रही थी॥५१॥
गौरी कनकवर्णाभामिष्टामन्तःपुरेश्वरीम्। कपिर्मन्दोदरी तत्र शयानां चारुरूपिणीम्॥५२॥ स तां दृष्ट्वा महाबाहुर्भूषितां मारुतात्मजः। तर्कयामास सीतेति रूपयौवनसम्पदा। हर्षेण महता युक्तो ननन्द हरियूथपः॥५३॥,वह गोरे रंग की थी। उसकी अंगकान्ति सुवर्ण के समान दमक रही थी। वह रावण की प्रियतमा और उसके अन्तःपुर की स्वामिनी थी। उसका नाम मन्दोदरी था। वह अपने मनोहर रूप से सुशोभित हो रही थी। वही वहाँ सो रही थी। हनुमान जी ने उसी को देखा। रूप और यौवन की सम्पत्ति से युक्त और वस्त्राभूषणों से विभूषित मन्दोदरी को देखकर महाबाहु पवनकुमार ने अनुमान किया कि ये ही सीताजी हैं। फिर तो ये वानरयूथपति हनुमान् महान् हर्ष से युक्त हो आनन्दमग्न हो गये॥ ५२-५३॥
आस्फोटयामास चुचुम्ब पुच्छं ननन्द चिक्रीड जगौ जगाम। स्तम्भानरोहन्निपपात भूमौ निदर्शयन् स्वां प्रकृति कपीनाम्॥५४॥,"वे अपनी पूँछ को पटकने और चूमने लगे। अपनी वानरों-जैसी प्रकृति का प्रदर्शन करते हुए आनन्दित होने, खेलने और गाने लगे, इधर-उधर आने-जाने लगे। वे कभी खंभों पर चढ़ जाते और कभी पृथ्वी पर कूद पड़ते थे॥५४॥"
इत्याचे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये सुन्दरकाण्डे दशमः सर्गः॥१०॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के सुन्दरकाण्ड में दसवाँ सर्ग पूरा हुआ।१०॥,  </main>
Sarga Chapter- 28,Sarga Chapter- 28
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण सुन्दरकाण्डम् अष्टाविंशः सर्गः (28),(विलाप करती हुई सीताका प्राण त्यागके लिये उद्यत होना)
सा राक्षसेन्द्रस्य वचो निशम्य तद् रावणस्याप्रियमप्रियार्ता। सीता वितत्रास यथा वनान्ते सिंहाभिपन्ना गजराजकन्या॥१॥,"पति के विरह के दुःख से व्याकुल हुई सीता राक्षसराज रावण के उन अप्रिय वचनों को याद करके उसी तरह भयभीत हो गयीं, जैसे वन में सिंह के पंजे में पड़ी हुई कोई गजराज की बच्ची॥१॥"
सा राक्षसीमध्यगता च भीरुर्वाग्भिर्भृशं रावणतर्जिता च। कान्तारमध्ये विजने विसृष्टा बालेव कन्या विललाप सीता॥२॥,राक्षसियों के बीच में बैठकर उनके कठोर वचनों से बारम्बार धमकायी और रावण द्वारा फटकारी गयी भीरु स्वभाववाली सीता निर्जन एवं बीहड़ वन में अकेली छूटी हुई अल्पवयस्का बालिका के समान विलाप करने लगीं॥२॥
सत्यं बतेदं प्रवदन्ति लोके नाकालमृत्युर्भवतीति सन्तः। यत्राहमेवं परिभय॑माना जीवामि यस्मात् क्षणमप्यपुण्या॥३॥,"वे बोलीं—’संतजन लोक में यह बात ठीक ही कहते हैं कि बिना समय आये किसी की मृत्यु नहीं होती, तभी तो इस प्रकार धमकायी जाने पर भी मैं पुण्यहीना नारी क्षणभर भी जीवित रह पाती हूँ॥३॥"
सुखाद् विहीनं बहुदुःखपूर्णमिदं तु नूनं हृदयं स्थिरं मे। विदीर्यते यन्न सहस्रधाद्य वज्राहतं श्रृंगमिवाचलस्य॥४॥,‘मेरा यह हृदय सुख से रहित और अनेक प्रकार के दुःखों से भरा होने पर भी निश्चय ही अत्यन्त दृढ़ है। इसीलिये वज्र के मारे हुए पर्वतशिखर की भाँति आज इसके सहस्रों टुकड़े नहीं हो जाते॥४॥
नैवास्ति नूनं मम दोषमत्र वध्याहमस्याप्रियदर्शनस्य। भावं न चास्याहमनुप्रदातुमलं द्विजो मन्त्रमिवाद्विजाय॥५॥,"‘मैं इस दुष्ट रावण के हाथ से मारी जाने वाली हूँ, इसलिये यहाँ आत्मघात करने से भी मुझे कोई दोष नहीं लग सकता। कुछ भी हो, जैसे द्विज किसी शूद्र को वेदमन्त्र का उपदेश नहीं देता, उसी प्रकार मैं भी इस निशाचर को अपने हृदय का अनुराग नहीं दे सकती॥ ५॥"
तस्मिन्ननागच्छति लोकनाथे गर्भस्थजन्तोरिव शल्यकृन्तः। नूनं ममांगान्यचिरादनार्यः शस्त्रैः शितैश्छेत्स्यति राक्षसेन्द्रः॥६॥,"‘हाय! लोकनाथ भगवान् श्रीराम के आने से पहले ही यह दुष्ट राक्षसराज निश्चय ही अपने तीखे शस्त्रों से मेरे अंगों के शीघ्र ही टुकड़े-टुकड़े कर डालेगा। ठीक वैसे ही, जैसे शल्यचिकित्सक किसी विशेष अवस्था में गर्भस्थ शिशु के टूक-टूक कर देता है (अथवा जैसे इन्द्र ने दिति के गर्भ में स्थित शिशु के उनचास टुकड़े कर डाले थे)॥६॥"
दुःखं बतेदं ननु दुःखिताया मासौ चिरायाभिगमिष्यतो द्रौ। बद्धस्य वध्यस्य यथा निशान्ते राजोपरोधादिव तस्करस्य॥७॥,"‘मैं बड़ी दुःखिया हूँ दुःख की बात है कि मेरी अवधि के ये दो महीने भी जल्दी ही समाप्त हो जायँगे। राजा के कारागार में कैद हुए और रात्रि के अन्त में फाँसी की सजा पाने वाले अपराधी चोर की जो दशा होती है, वही मेरी भी है॥७॥"
हा राम हा लक्ष्मण हा सुमित्रे हा राममातः सह मे जनन्यः। एषा विपद्याम्यहमल्पभाग्या महार्णवे नौरिव मूढवाता॥८॥,"‘हा राम! हा लक्ष्मण! हा सुमित्रे! हा श्रीरामजननी कौसल्ये! और हा मेरी माताओ! जिस प्रकार बवंडर में पड़ी हुई नौका महासागर में डूब जाती है, उसी प्रकार आज मैं मन्दभागिनी सीता प्राणसङ्कट की दशा में पड़ी हुई हूँ॥८॥"
तरस्विनौ धारयता मृगस्य सत्त्वेन रूपं मनुजेन्द्रपुत्रौ। नूनं विशस्तौ मम कारणात् तौ सिंहर्षभौ द्वाविव वैद्युतेन॥९॥,"‘निश्चय ही उस मृगरूपधारी जीवने मेरे कारण उन दोनों वेगशाली राजकुमारों को मार डाला होगा। जैसे दो श्रेष्ठ सिंह बिजली से मार दिये जायँ, वही दशा उन दोनों भाइयों की हुई होगी॥९॥"
नूनं स कालो मृगरूपधारी मामल्पभाग्यां लुलुभे तदानीम्। यत्रार्यपुत्रौ विससर्ज मूढा रामानुजं लक्ष्मणपूर्वजं च॥१०॥,"‘अवश्य ही उस समय काल ने ही मृग का रूप धारण करके मुझ मन्दभागिनी को लुभाया था, जिससे प्रभावित हो मुझ मूढ़ नारी ने उन दोनों आर्यपुत्रों श्रीराम और लक्ष्मण को उसके पीछे भेज दिया था। १०॥"
हा राम सत्यव्रत दीर्घबाहो हा पूर्णचन्द्रप्रतिमानवकत्र। हा जीवलोकस्य हितः प्रियश्च वध्यां न मां वेत्सि हि राक्षसानाम्॥११॥,‘हा सत्यव्रतधारी महाबाहु श्रीराम! हा पूर्ण चन्द्रमा के समान मनोहर मुखवाले रघुनन्दन! हा जीवजगत् के हितैषी और प्रियतम! आपको पता नहीं है कि मैं राक्षसों के हाथ से मारी जाने वाली हूँ॥ ११॥
अनन्यदेवत्वमियं क्षमा च भूमौ च शय्या नियमश्च धर्मे। पतिव्रतात्वं विफलं ममेदं कृतं कृतघ्नेष्विव मानुषाणाम्॥१२॥,"‘मेरी यह अनन्योपासना, क्षमा, भूमिशयन, धर्मसम्बन्धी नियमों का पालन और पतिव्रतपरायणता —ये सब-के-सब कृतघ्नों के प्रति किये गये मनुष्यों के उपकार की भाँति निष्फल हो गये॥ १२ ॥"
मोघो हि धर्मश्चरितो ममायं तथैकपत्नीत्वमिदं निरर्थकम्। या त्वां न पश्यामि कृशा विवर्णा हीना त्वया संगमने निराशा॥१३॥,"‘प्रभो! यदि मैं अत्यन्त कृश और कान्तिहीन होकर आपसे बिछुड़ी ही रह गयी तथा आपसे मिलने की आशा खो बैठी, तब तो मैंने जिसका जीवनभर आचरण किया है, वह धर्म मेरे लिये व्यर्थ हो गया और यह एकपत्नीव्रत भी किसी काम नहीं आया। १३॥"
पितुर्निदेशं नियमेन कृत्वा वनान्निवृत्तश्चरितव्रतश्च। स्त्रीभिस्तु मन्ये विपुलेक्षणाभिः संरस्यसे वीतभयः कृतार्थः॥१४॥,"‘मैं तो समझती हूँ आप नियमानुसार पिता की आज्ञा का पालन करके अपने व्रत को पूर्ण करने के पश्चात् जब वन से लौटेंगे, तब निर्भय एवं सफल मनोरथ हो विशाल नेत्रोंवाली बहुत-सी सुन्दरियों के साथ विवाह करके उनके साथ रमण करेंगे॥१४॥"
अहं तु राम त्वयि जातकामा चिरं विनाशाय निबद्धभावा। मोघं चरित्वाथ तपो व्रतं च त्यक्ष्यामि धिग्जीवितमल्पभाग्याम्॥१५॥,"‘किंतु श्रीराम! मैं तो केवल आपमें ही अनुराग रखती हूँ। मेरा हृदय चिरकालतक आपसे ही बँधा रहेगा। मैं अपने विनाश के लिये ही आपसे प्रेम करती हूँ। अबतक मैंने तप और व्रत आदि जो कुछ भी किया है, वह मेरे लिये व्यर्थ सिद्ध हुआ है। उस अभीष्ट फल को न देने वाले धर्म का आचरण करके अब मुझे अपने प्राणों का परित्याग करना पड़ेगा। अतः मुझ मन्दभागिनी को धिक्कार है॥ १५ ॥"
संजीवितं क्षिप्रमहं त्यजेयं विषेण शस्त्रेण शितेन वापि। विषस्य दाता न तु मेऽस्ति कश्चिच्छस्त्रस्य वा वेश्मनि राक्षसस्य॥१६॥,‘मैं शीघ्र ही किसी तीखे शस्त्र अथवा विष से अपने प्राण त्याग दूंगी; परंतु इस राक्षस के यहाँ मुझे कोई विष या शस्त्र देने वाला भी नहीं है’ ॥ १६॥
शोकाभितप्ता बहुधा विचिन्त्य सीताथ वेणीग्रथनं गृहीत्वा। उद्बद्ध्य वेण्युद्ग्रथनेन शीघ्रमहं गमिष्यामि यमस्य मूलम्॥१७॥,शोक से संतप्त हुई सीता ने इसी प्रकार बहुत कुछ विचार करके अपनी चोटी को पकड़कर निश्चय किया कि मैं शीघ्र ही इस चोटी से फाँसी लगाकर यमलोक में पहुँच जाऊँगी॥ १७॥
उपस्थिता सा मृदुसर्वगात्री शाखां गृहीत्वा च नगस्य तस्य। तस्यास्तु रामं परिचिन्तयन्त्या रामानुजं स्वं च कुलं शुभांगयाः॥१८॥ तस्या विशोकानि तदा बहूनि धैर्यार्जितानि प्रवराणि लोके। प्रादुर्निमित्तानि तदा बभूवुः पुरापि सिद्धान्युपलक्षितानि॥१९॥,"सीताजी के सभी अंग बड़े कोमल थे। वे उस अशोक-वृक्ष के निकट उसकी शाखा पकड़कर खड़ी हो गयीं। इस प्रकार प्राण-त्याग के लिये उद्यत हो जब वे श्रीराम, लक्ष्मण और अपने कुल के विषय में विचार करने लगीं, उस समय शुभांगी सीता के समक्ष ऐसे बहुत-से लोकप्रसिद्ध श्रेष्ठ शकुन प्रकट हुए, जो शोक की निवृत्ति करने वाले और उन्हें ढाढ़स बँधाने वाले थे। उन शकुनों का दर्शन और उनके शुभ फलों का अनुभव उन्हें पहले भी हो चुका था। १८-१९॥"
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये सुन्दरकाण्डेऽष्टाविंशः सर्गः॥२८॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के सुन्दरकाण्ड में अट्ठाईसवाँ सर्ग पूरा हुआ॥२८॥,  </main>
Sarga Chapter- 36,Sarga Chapter- 36
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण सुन्दरकाण्डम् षट्त्रिंशः सर्गः (36),"(हनुमान जी का सीता को मुद्रिका देना, सीता का ‘श्रीराम कब मेरा उद्धार करेंगे’ यह उत्सुक होकर पूछना तथा हनुमान् का श्रीराम के सीताविषयक प्रेम का वर्णन करके उन्हें सान्त्वना देना)"
भूय एव महातेजा हनूमान् पवनात्मजः। अब्रवीत् प्रश्रितं वाक्यं सीताप्रत्ययकारणात्॥१॥,तदनन्तर महातेजस्वी पवनकुमार हनुमान् जी सीताजी को विश्वास दिलाने के लिये पुनः विनययुक्त वचन बोले- ॥१॥
