sanskrit,hindi
तूष्णीं ते समुपासीना न कश्चित् किंचिदब्रवीत्। भरतस्तु सुहृन्मध्ये रामं वचनमब्रवीत्॥३॥,वहाँ आकर सभी चुपचाप बैठ गये। कोई कुछ नहीं बोल रहा था। तब सुहृदों के बीच में बैठे हुए भरत ने श्रीराम से इस प्रकार कहा— ॥३॥
सान्त्विता मामिका माता दत्तं राज्यमिदं मम। तद् ददामि तवैवाहं भुक्ष्व राज्यमकण्टकम्॥ ४॥,‘भैया ! पिताजीने वरदान देकर मेरी माता को संतुष्ट कर दिया और माता ने यह राज्य मुझे दे दिया। अब मैं अपनी ओर से यह अकण्टक राज्य आपकी ही सेवा में समर्पित करता हूँ। आप इसका पालन एवं उपभोग कीजिये॥४॥
महतेवाम्बुवेगेन भिन्नः सेतुर्जलागमे। दुरावरं त्वदन्येन राज्यखण्डमिदं महत्॥५॥,‘वर्षाकाल में जल के महान् वेग से टूटे हुए सेतु की भाँति इस विशाल राज्यखण्ड को सँभालना आपके सिवा दूसरे के लिये अत्यन्त कठिन है॥ ५॥
गतिं खर इवाश्वस्य तार्क्ष्यस्येव पतत्त्रिणः। अनुगन्तुं न शक्तिर्मे गतिं तव महीपते॥६॥,"‘पृथ्वीनाथ! जैसे गदहा घोड़े की और अन्य साधारण पक्षी गरुड़ की चाल नहीं चल सकते, उसी प्रकार मुझमें आपकी गतिका—आपकी पालनपद्धति का अनुसरण करने की शक्ति नहीं है॥६॥"
सुजीवं नित्यशस्तस्य यः परैरुपजीव्यते। राम तेन तु दुर्जीवं यः परानुपजीवति॥७॥,"‘श्रीराम ! जिसके पास आकर दूसरे लोग जीवननिर्वाह करते हैं, उसीका जीवन उत्तम है और जो दूसरों का आश्रय लेकर जीवन निर्वाह करता है, उसका जीवन दुःखमय है (अतः आपके लिये राज्य करना ही उचित है)॥७॥"
यथा तु रोपितो वृक्षः पुरुषेण विवर्धितः। ह्रस्वकेन दुरारोहो रूढस्कन्धो महाद्रुमः॥८॥ स यदा पुष्पितो भूत्वा फलानि न विदर्शयेत्। स तां नानुभवेत् प्रीतिं यस्य हेतोः प्ररोपितः॥९॥ एषोपमा महाबाहो तदर्थं वेत्तुमर्हसि। यत्र त्वमस्मान् वृषभो भर्ता भृत्यान् न शाधि हि॥ १०॥,"‘जैसे फल की इच्छा रखने वाले किसी पुरुष ने एक वृक्ष लगाया, उसे पाल-पोसकर बड़ा किया; फिर उसके तने मोटे हो गये और वह ऐसा विशाल वृक्ष हो गया कि किसी नाटे कद के पुरुष के लिये उस पर चढ़ना अत्यन्त कठिन था। उस वृक्ष में जब फूल लग जायँ, उसके बाद भी यदि वह फल न दिखा सके तो जिसके लिये उस वृक्ष को लगाया गया था, वह उद्देश्य पूरा न हो सका। ऐसी स्थिति में उसे लगाने वाला पुरुष उस प्रसन्नता का अनुभव नहीं करता, जो फल की प्राप्ति होने से सम्भावित थी। महाबाहो ! यह एक उपमा है, इसका अर्थ आप स्वयं समझ लें (अर्थात् पिताजी ने आप-जैसे सर्वसद्गुण सम्पन्न पुत्र को लोकरक्षा के लिये उत्पन्न किया था। यदि आपने राज्यपालन का भार अपने हाथ में नहीं लिया तो उनका वह उद्देश्य व्यर्थ हो जायगा)। इस राज्यपालन के अवसर पर आप श्रेष्ठ एवं भरण-पोषण में समर्थ होकर भी यदि हम भृत्यों का शासन नहीं करेंगे तो पूर्वोक्त उपमा ही आपके लिये लागू होगी॥ ८–१०॥"
 श्रेणयस्त्वां महाराज पश्यन्त्वय्याश्च सर्वशः। प्रतपन्तमिवादित्यं राज्यस्थितमरिंदमम्॥११॥,‘महाराज! विभिन्न जातियों के सङ्घ और प्रधानप्रधान पुरुष आप शत्रुदमन नरेश को सब ओर तपते हुए सूर्य की भाँति राज्यसिंहासन पर विराजमान देखें। ११॥
तथानुयाने काकुत्स्थ मत्ता नर्दन्तु कुञ्जराः। अन्तःपुरगता नार्यो नन्दन्तु सुसमाहिताः॥१२॥,‘ककुत्स्थकुलभूषण! इस प्रकार आपके अयोध्या को लौटते समय मतवाले हाथी गर्जना करें और अन्तःपुर की स्त्रियाँ एकाग्रचित्त होकर प्रसन्नतापूर्वक आपका अभिनन्दन करें’॥ १२ ॥
तस्य साध्वनुमन्यन्त नागरा विविधा जनाः। भरतस्य वचः श्रुत्वा रामं प्रत्यनुयाचतः॥१३॥,इस प्रकार श्रीराम से राज्य-ग्रहण के लिये प्रार्थना करते हुए भरतजी की बात सुनकर नगर के भिन्न-भिन्न मनुष्यों ने उसका भलीभाँति अनुमोदन किया॥१३॥
तमेवं दुःखितं प्रेक्ष्य विलपन्तं यशस्विनम्। रामः कृतात्मा भरतं समाश्वासयदात्मवान्॥ १४॥,तब शिक्षित बुद्धिवाले अत्यन्त धीर भगवान् श्रीरामने यशस्वी भरत को इस तरह दुःखी हो विलाप करते देख उन्हें सान्त्वना देते हुए कहा- ॥१४॥
नात्मनः कामकारो हि पुरुषोऽयमनीश्वरः। इतश्चेतरतश्चैनं कृतान्तः परिकर्षति ॥ १५॥,"‘भाई! यह जीव ईश्वर के समान स्वतन्त्र नहीं है, अतः कोई यहाँ अपनी इच्छा के अनुसार कुछ नहीं कर सकता। काल इस पुरुष को इधर-उधर खींचता रहता है॥१५॥"
सर्वे क्षयान्ता निचयाः पतनान्ताः समुच्छ्रयाः। संयोगा विप्रयोगान्ता मरणान्तं च जीवितम्॥ १६॥,‘समस्त संग्रहों का अन्त विनाश है। लौकिक उन्नतियों का अन्त पतन है। संयोग का अन्त वियोग है और जीवन का अन्त मरण है ॥ १६ ॥
यथा फलानां पक्वानां नान्यत्र पतनाद् भयम्। एवं नरस्य जातस्य नान्यत्र मरणाद् भयम्॥ १७॥,"‘जैसे पके हुए फलों को पतन के सिवा और किसी से भय नहीं है, उसी प्रकार उत्पन्न हुए मनुष्यों को मृत्यु के सिवा और किसी से भय नहीं है। १७॥"
यथाऽऽगारं दृढस्थूणं जीर्णं भूत्वोपसीदति। तथावसीदन्ति नरा जरामृत्युवशंगताः॥१८॥,"‘जैसे सुदृढ़ खम्भेवाला मकान भी पुराना होने पर गिर जाता है, उसी प्रकार मनुष्य जरा और मृत्यु के वश में पड़कर नष्ट हो जाते हैं॥ १८ ॥"
अत्येति रजनी या तु सा न प्रतिनिवर्तते। यात्येव यमुना पूर्ण समुद्रमुदकार्णवम्॥१९॥,"‘जो रात बीत जाती है, वह लौटकर फिर नहीं आती है। जैसे यमुना जल से भरे हुए समुद्र की ओर जाती ही है, उधर से लौटती नहीं॥ १९ ॥"
अहोरात्राणि गच्छन्ति सर्वेषां प्राणिनामिह। आयूंषि क्षपयन्त्याशु ग्रीष्मे जलमिवांशवः॥ २०॥,‘दिन-रात लगातार बीत रहे हैं और इस संसार में सभी प्राणियों की आयुका तीव्र गति से नाश कर रहे हैं। ठीक वैसे ही जैसे सूर्य की किरणें ग्रीष्म-ऋतु में जल को शीघ्रतापूर्वक सोखती रहती हैं॥ २० ॥
आत्मानमनुशोच त्वं किमन्यमनुशोचसि। आयुस्तु हीयते यस्य स्थितस्यास्य गतस्य च॥ २१॥,"‘तुम अपने ही लिये चिन्ता करो, दूसरे के लिये क्यों बार-बार शोक करते हो। कोई इस लोक में स्थित हो या अन्यत्र गया हो, जिस किसीकी भी आयु तो निरन्तर क्षीण ही हो रही है॥ २१॥"
सहैव मृत्युव्रजति सह मृत्युर्निषीदति। गत्वा सुदीर्घमध्वानं सह मृत्युर्निवर्तते॥२२॥,"‘मृत्यु साथ ही चलती है, साथ ही बैठती है और बहुत बड़े मार्ग की यात्रा में भी साथ ही जाकर वह मनुष्य के साथ ही लौटती है॥ २२॥"
गात्रेषु वलयः प्राप्ताः श्वेताश्चैव शिरोरुहाः। जरया पुरुषो जीर्णः किं हि कृत्वा प्रभावयेत्॥ २३॥,"‘शरीर में झुर्रियाँ पड़ गयीं, सिर के बाल सफेद हो गये। फिर जरावस्था से जीर्ण हुआ मनुष्य कौन-सा उपाय करके मृत्यु से बचने के लिये अपना प्रभाव प्रकट कर सकता है ? ॥ २३॥"
नन्दन्त्युदित आदित्ये नन्दन्त्यस्तमितेऽहनि। आत्मनो नावबुध्यन्ते मनुष्या जीवितक्षयम्॥ २४॥,"‘लोग सूर्योदय होने पर प्रसन्न होते हैं, सूर्यास्त होने पर भी खुश होते हैं; किंतु यह नहीं जानते कि प्रतिदिन अपने जीवन का नाश हो रहा है।॥ २४ ॥"
हृष्यन्त्य॒तुमुखं दृष्ट्वा नवं नवमिवागतम्। ऋतूनां परिवर्तेन प्राणिनां प्राणसंक्षयः॥२५॥,"“किसी ऋतु का प्रारम्भ देखकर मानो वह नयी-नयी आयी हो (पहले कभी आयी ही न हो), ऐसा समझकर लोग हर्ष से खिल उठते हैं, परंतु यह नहीं जानते कि इन ऋतुओं के परिवर्तन से प्राणियों के प्राणों का (आयुका) क्रमशः क्षय हो रहा है।॥ २५ ॥"
यथा काष्ठं च काष्ठं च समेयातां महार्णवे।। समेत्य तु व्यपेयातां कालमासाद्य कंचन॥ २६॥ एवं भार्याश्च पुत्राश्च ज्ञातयश्च वसूनि च। समेत्य व्यवधावन्ति ध्रुवो ह्येषां विनाभवः॥२७॥,"‘जैसे महासागर में बहते हुए दो काठ कभी एकदूसरे से मिल जाते हैं और कुछ काल के बाद अलग भी हो जाते हैं, उसी प्रकार स्त्री, पुत्र, कुटुम्ब और धन भी मिलकर बिछुड़ जाते हैं; क्योंकि इनका वियोग अवश्यम्भावी है॥ २६-२७॥"
नात्र कश्चिद् यथाभावं प्राणी समतिवर्तते। तेन तस्मिन् न सामर्थ्यं प्रेतस्यास्त्यनुशोचतः॥ २८॥,"‘इस संसार में कोई भी प्राणी यथा समय प्राप्त होने वाले जन्म-मरण का उल्लङ्घन नहीं कर सकता। इसलिये जो किसी मरे हुए व्यक्ति के लिये बारंबार शोक करता है, उसमें भी यह सामर्थ्य नहीं है कि वह अपनी ही मृत्यु को टाल सके॥२८॥"
यथा हि सार्थं गच्छन्तं ब्रूयात् कश्चित् पथि स्थितः। अहमप्यागमिष्यामि पृष्ठतो भवतामिति ॥ २९॥ एवं पूर्वैर्गतो मार्गः पितृपैतामहैर्भुवः। तमापन्नः कथं शोचेद् यस्य नास्ति व्यतिक्रमः॥ ३०॥,"‘जैसे आगे जाते हुए यात्रियों अथवा व्यापारियों के समुदाय से रास्ते में खड़ा हुआ पथिक यों कहे कि मैं भी आप लोगों के पीछे-पीछे आऊँगा और तदनुसार वह उनके पीछे-पीछे जाय, उसी प्रकार हमारे पूर्वज पिता-पितामह आदि जिस मार्गसे गये हैं, जिस पर जाना अनिवार्य है तथा जिससे बचने का कोई उपाय नहीं है, उसी मार्ग पर स्थित हुआ मनुष्य किसी और के लिये शोक कैसे करे? ॥ २९-३० ॥"
वयसः पतमानस्य स्रोतसो वानिवर्तिनः। आत्मा सुखे नियोक्तव्यः सुखभाजः प्रजाः स्मृताः॥३१॥,"‘जैसे नदियों का प्रवाह पीछे नहीं लौटता, उसी प्रकार दिन-दिन ढलती हुई अवस्था फिर नहीं लौटती है। उसका क्रमशः नाश हो रहा है, यह सोचकर आत्मा को कल्याण के साधनभूत धर्म में लगावे; क्योंकि सभी लोग अपना कल्याण चाहते हैं॥३१॥"
धर्मात्मा सुशुभैः कृत्स्नैः क्रतुभिश्चाप्तदक्षिणैः। धूतपापो गतः स्वर्गं पिता नः पृथिवीपतिः॥३२॥,‘तात! हमारे पिता धर्मात्मा थे। उन्होंने पर्याप्त दक्षिणाएँ देकर प्रायः सभी परम शुभकारक यज्ञों का अनुष्ठान किया था। उनके सारे पाप धुल गये थे। अतः वे महाराज स्वर्गलोक में गये हैं। ३२ ।।
भृत्यानां भरणात् सम्यक् प्रजानां परिपालनात्। अर्थादानाच्च धर्मेण पिता नस्त्रिदिवं गतः॥३३॥,वे भरण-पोषण के योग्य परिजनों का भरण करते थे। प्रजाजनों का भलीभाँति पालन करते थे और प्रजाजनों से धर्म के अनुसार कर आदि के रूप में धन लेते थे—इन सब कारणों से हमारे पिता उत्तम स्वर्गलोक में पधारे हैं।॥ ३३॥
कर्मभिस्तु शुभैरिष्टैः क्रतुभिश्चाप्तदक्षिणैः। स्वर्गं दशरथः प्राप्तः पिता नः पृथिवीपतिः॥ ३४॥,‘सर्वप्रिय शुभ कर्मों तथा प्रचुर दक्षिणवाले यज्ञों के अनुष्ठानों से हमारे पिता पृथ्वीपति महाराज दशरथ स्वर्गलोक में गये हैं॥३४॥
इष्ट्व बहुविधैर्यज्ञैर्भोगांश्चावाप्य पुष्कलान्। उत्तमं चायुरासाद्य स्वर्गतः पृथिवीपतिः॥ ३५॥,"‘उन्होंने नाना प्रकार के यज्ञों द्वारा यज्ञपुरुष की आराधना की, प्रचुर भोग प्राप्त किये और उत्तम आयु पायी थी, इसके बाद वे महाराज यहाँ से स्वर्गलोक को पधारे हैं।"
आयुरुत्तममासाद्य भोगानपि च राघवः। न स शोच्यः पिता तात स्वर्गतः सत्कृतः सताम्॥ ३६॥,‘तात! अन्य राजाओं की अपेक्षा उत्तम आयु और श्रेष्ठ भोगों को पाकर हमारे पिता सदा सत्पुरुषों के द्वारा सम्मानित हुए हैं; अतः स्वर्गवासी हो जाने पर भी वे शोक करने योग्य नहीं हैं ॥ ३६॥
स जीर्णमानुषं देहं परित्यज्य पिता हि नः। दैवीमृद्धिमनुप्राप्तो ब्रह्मलोकविहारिणीम्॥३७॥,"‘हमारे पिता ने जराजीर्ण मानव-शरीर का परित्याग करके दैवी सम्पत्ति प्राप्त की है, जो ब्रह्मलोक में विहार कराने वाली है।॥ ३७॥"
तं तु नैवंविधः कश्चित् प्राज्ञः शोचितुमर्हसि। त्वद्विधो मद्विधश्चापि श्रुतवान् बुद्धिमत्तरः॥ ३८॥,"‘कोई भी ऐसा विद्वान्, जो तुम्हारे और मेरे समान शास्त्र-ज्ञान-सम्पन्न एवं परम बुद्धिमान् है, पिताजी के लिये शोक नहीं कर सकता॥ ३८ ॥"
एते बहुविधाः शोका विलापरुदिते तदा। वर्जनीया हि धीरेण सर्वावस्थासु धीमता॥३९॥,"‘धीर एवं प्रज्ञावान् पुरुष को सभी अवस्थाओं में ये नाना प्रकार के शोक, विलाप तथा रोदन त्याग देने चाहिये।"
स स्वस्थो भव मा शोको यात्वा चावस तां पूरीम्। तथा पित्रा नियुक्तोऽसि वशिना वदतां वर॥४०॥,"‘इसलिये तुम स्वस्थ हो जाओ, तुम्हारे मन में शोक नहीं होना चाहिये। वक्ताओं मे श्रेष्ठ भरत! तुम यहाँ से जाकर अयोध्यापुरी में निवास करो; क्योंकि मन को वश में रखने वाले पूज्य पिताजी ने तुम्हारे लिये यही आदेश दिया है॥ ४०॥"
यत्राहमपि तेनैव नियुक्तः पुण्यकर्मणा। तत्रैवाहं करिष्यामि पितुरार्यस्य शासनम्॥४१॥,"उन पुण्यकर्मा महाराज ने मुझे भी जहाँ रहने की आज्ञा दी है, वहीं रहकर मैं उन पूज्य पिता के आदेश का पालन करूँगा॥४१॥"
न मया शासनं तस्य त्यक्तुं न्याय्यमरिंदम। स त्वयापि सदा मान्यः स वै बन्धुः स नः पिता॥ ४२॥,‘शत्रुदमन भरत! पिताकी आज्ञा की अवहेलना करना मेरे लिये कदापि उचित नहीं है। वे तुम्हारे लिये भी सर्वदा सम्मान के योग्य हैं; क्योंकि वे ही हमलोगों के हितैषी बन्धु और जन्मदाता थे॥४२॥
तद् वचः पितुरेवाहं सम्मतं धर्मचारिणाम्। कर्मणा पालयिष्यामि वनवासेन राघव॥४३॥,"रघुनन्दन! मैं इस वनवासरूपी कर्म के द्वारा पिताजी के ही वचन का जो धर्मात्माओं को भी मान्य है, पालन करूँगा॥४३॥"
धार्मिकेणानृशंसेन नरेण गुरुवर्तिना। भवितव्यं नरव्याघ्र परलोकं जिगीषता॥४४॥,"‘नरश्रेष्ठ! परलोकपर विजय पाने की इच्छा रखने वाले मनुष्य को धार्मिक, क्रूरता से रहित और गुरुजनों का आज्ञापालक होना चाहिये॥४४॥"
आत्मानमनुतिष्ठ त्वं स्वभावेन नरर्षभ। निशाम्य तु शुभं वृत्तं पितुर्दशरथस्य नः॥४५॥,‘मनुष्योंमें श्रेष्ठ भरत! हमारे पूज्य पिता दशरथ के शुभ आचरणों पर दृष्टिपात करके तुम अपने धार्मिक स्वभाव के द्वारा आत्मा की उन्नति के लिये प्रयत्न करो’॥
इत्येवमुक्त्वा वचनं महात्मा पितुर्निदेशप्रतिपालनार्थम्। यवीयसं भ्रातरमर्थवच्च प्रभुर्मुहूर्ताद् विरराम रामः॥४६॥,सर्वशक्तिमान् महात्मा श्रीराम एक मुहूर्त तक अपने छोटे भाई भरत से पिताकी आज्ञा का पालन कराने के उद्देश्य से ये अर्थयुक्त वचन कहकर चुप हो गये। ४६॥
इत्याचे श्रीमद्रामायणे वाल्मीकीये आदिकाव्येऽयोध्याकाण्डे पञ्चाधिकशततमः सर्गः॥१०५॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के अयोध्याकाण्ड में एक सौ पाँचवाँ सर्ग पूरा हुआ॥ १०५॥,  </main>
Sarga Chapter- 38,Sarga Chapter- 38
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण अयोध्याकाण्डम् अष्टात्रिंशः सर्गः (सर्ग 38),राजा दशरथ का सीता को वल्कल धारण कराना अनुचित बताकर कैकेयी को फटकारना और श्रीराम का उनसे कौसल्या पर कृपादृष्टि रखने के लिये अनुरोध करना
तस्यां चीरं वसानायां नाथवत्यामनाथवत्। प्रचुक्रोश जनः सर्वो धिक् त्वां दशरथं त्विति॥,"सीताजी सनाथ होकर भी जब अनाथ की भाँति चीर-वस्त्र धारण करने लगी, तब सब लोग चिल्लाचिल्लाकर कहने लगे—’राजा दशरथ! तुम्हें धिक्कार है!’ ॥१॥"
तेन तत्र प्रणादेन दुःखितः स महीपतिः। चिच्छेद जीविते श्रद्धां धर्मे यशसि चात्मनः॥ स निःश्वस्योष्णमैक्ष्वाकस्तां भार्यामिदमब्रवीत्। कैकेयि कुशचीरेण न सीता गन्तुमर्हति॥३॥,"वहाँ होने वाले उस कोलाहल से दुःखी हो इक्ष्वाकुवंशी महाराज दशरथ ने अपने जीवन, धर्म और यश की उत्कट इच्छा त्याग दी। फिर वे गरम साँस खींचकर अपनी भार्या कैकेयी से इस प्रकार बोले—’कैकेयि! सीता कुश-चीर (वल्कल-वस्त्र) पहनकर वन में जाने के योग्य नहीं है॥ २-३॥"
सुकुमारी च बाला च सततं च सुखोचिता। नेयं वनस्य योग्येति सत्यमाह गुरुर्मम॥४॥,"‘यह सुकुमारी है, बालिका है और सदा सुखों में ही पली है। मेरे गुरुजी ठीक कहते हैं कि यह सीता वन में जाने योग्य नहीं है॥४॥"
इयं हि कस्यापि करोति किंचित् तपस्विनी राजवरस्य पुत्री। या चीरमासाद्य जनस्य मध्ये स्थिता विसंज्ञा श्रमणीव काचित् ॥५॥,‘राजाओं में श्रेष्ठ जनक की यह तपस्विनी पुत्री क्या किसी का भी कुछ बिगाड़ती है? जो इस प्रकार जनसमुदाय के बीच किसी किंकर्तव्यविमूढ़ भिक्षुकी के समान चीर धारण करके खड़ी है ? ॥ ५ ॥
चीराण्यपास्याज्जनकस्य कन्या नेयं प्रतिज्ञा मम दत्तपूर्वा । यथासुखं गच्छतु राजपुत्री वनं समग्रा सह सर्वरत्नैः॥६॥,"‘जनकनन्दिनी अपने चीर-वस्त्र उतार डाले। यह इस रूप में वन जाय’ ऐसी कोई प्रतिज्ञा मैंने पहले नहीं की है और न किसी को इस तरह का वचन ही दिया है। अतः राजकुमारी सीता सम्पूर्ण वस्त्रालंकारों से सम्पन्न हो सब प्रकार के रत्नों के साथ जिस तरह भी वह सुखी रह सके, उसी तरह वन को जा सकती है॥६॥"
अजीवनाण मया नृशंसा कृता प्रतिज्ञा नियमेन तावत्। त्वया हि बाल्यात् प्रतिपन्नमेतत् तन्मा दहेद् वेणुमिवात्मपुष्पम्॥७॥,"‘मैं जीवित रहने योग्य नहीं हूँ। मैंने तेरे वचनों में बँधकर एक तो यों ही नियम (शपथ) पूर्वक बड़ी क्रूर प्रतिज्ञा कर डाली है, दूसरे तूने अपनी नादानी के कारण सीता को इस तरह चीर पहनाना प्रारम्भ कर दिया। जिस प्रकार बाँस का फूल उसी को सुखा डालता है, उसी प्रकार मेरी की हुई प्रतिज्ञा मुझी को भस्म किये डालती है॥ ७॥"
रामेण यदि ते पापे किंचित्कृतमशोभनम्। अपकारः क इह ते वैदेह्या दर्शितोऽधमे॥८॥,‘नीच पापिनि! यदि श्रीराम ने तेरा कोई अपराध किया है तो (उन्हें तो तू वनवास दे ही चुकी) विदेहनन्दिनी सीता ने ऐसा दण्ड पाने योग्य तेरा कौन सा अपकार कर डाला है ? ॥ ८॥
मृगीवोत्फुल्लनयना मृदुशीला मनस्विनी। अपकारं कमिव ते करोति जनकात्मजा॥९॥,"‘जिसके नेत्र हरिणी के नेत्रों के समान खिले हुए हैं, जिसका स्वभाव अत्यन्त कोमल एवं मधुर है, वह मनस्विनी जनकनन्दिनी तेरा कौन-सा अपराध कर रही है? ॥९॥"
ननु पर्याप्तमेवं ते पापे रामविवासनम्। किमेभिः कृपणैर्भूयः पातकैरपि ते कृतैः॥१०॥,‘पापिनि! तूने श्रीराम को वनवास देकर ही पूरा पाप कमा लिया है। अब सीता को भी वन में भेजने और वल्कल पहनाने आदि का अत्यन्त दुःखद कार्य करके फिर तू इतने पातक किसलिये बटोर रही है ? ॥ १० ॥
प्रतिज्ञातं मया तावत् त्वयोक्तं देवि शृण्वता। रामं यदभिषेकाय त्वमिहागतमब्रवीः॥११॥,"‘देवि! श्रीराम जब अभिषेक के लिये यहाँ आये थे, उस समय तूने उनसे जो कुछ कहा था, उसे सुनकर मैंने उतने के लिये ही प्रतिज्ञा की थी॥११॥"
तत्त्वेतत् समतिक्रम्य निरयं गन्तुमिच्छसि। मैथिलीमपि या हि त्वमीक्षसे चीरवासिनीम्॥ १२॥,"‘उसका उल्लङ्घन करके जो तू मिथिलेशकुमारी जानकी को भी वल्कल-वस्त्र पहने देखना चाहती है, इससे जान पड़ता है, तुझे नरक में ही जाने की इच्छा हो रही है ॥ १२॥"
एवं ब्रुवन्तं पितरं रामः सम्प्रस्थितो वनम्। अवाक्शिरसमासीनमिदं वचनमब्रवीत्॥१३॥,"राजा दशरथ सिर नीचा किये बैठे हुए जब इस प्रकार कह रहे थे, उस समय वन की ओर जाते हुए श्रीराम ने पिता से इस प्रकार कहा- ॥ १३॥"
इयं धार्मिक कौसल्या मम माता यशस्विनी। वृद्धा चाक्षुद्रशीला च न च त्वां देव गर्हते॥ १४॥ मया विहीनां वरद प्रपन्नां शोकसागरम्। अदृष्टपूर्वव्यसनां भूयः सम्मन्तुमर्हसि ॥१५॥,‘धर्मात्मन्! ये मेरी यशस्विनी माता कौसल्या अब वृद्ध हो चली हैं। इनका स्वभाव बहुत ही उच्च और उदार है। देव! यह कभी आपकी निन्दा नहीं करती हैं। इन्होंने पहले कभी ऐसा भारी संकट नहीं देखा होगा। वरदायक नरेश! ये मेरे न रहने से शोक के समुद्र में डूब जायँगी। अतः आप सदा इनका अधिक सम्मान करते रहें। १४-१५ ॥
पुत्रशोकं यथा नछेत् त्वया पूज्येन पूजिता। मां हि संचिन्तयन्ती सा त्वयि जीवेत् तपस्विनी॥ १६॥,"‘आप पूज्यतम पतिसे सम्मानित हो जिस प्रकार यह पुत्रशोकका अनुभव न कर सकें और मेरा चिन्तन करती हुई भी आपके आश्रयमें ही ये मेरी तपस्विनी माता जीवन धारण करें, ऐसा प्रयत्न आपको करना चाहिये॥१६॥"
इमां महेन्द्रोपम जातगर्धिनी तथा विधातुं जननीं ममार्हसि। यथा वनस्थे मयि शोककर्शिता न जीवितं न्यस्य यमक्षयं व्रजेत्॥१७॥,"‘इन्द्र के समान तेजस्वी महाराज! ये निरन्तर अपने बिछुड़े हुए बेटे को देखने के लिये उत्सुक रहेंगी। कहीं ऐसा न हो मेरे वन में रहते समय ये शोक से कातर हो अपने प्राणों को त्याग करके यमलोक को चली जायँ। अतः आप मेरी माता को सदा ऐसी ही परिस्थिति में रखें, जिससे उक्त आशङ्का के लिये अवकाश न रह जाय’ ॥ १७॥"
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्येऽयोध्याकाण्डेऽष्टात्रिंशः सर्गः॥ ३८॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्यके अयोध्याकाण्डमें अड़तीसवाँ सर्ग पूरा हुआ॥ ३८॥,  </main>
Sarga Chapter- 81,Sarga Chapter- 81
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण अयोध्याकाण्डम् एकाशीतितमः सर्गः (सर्ग 81),"प्रातःकाल के मङ्गलवाद्य-घोष को सुनकर भरत का दुःखी होना और उसे बंद कराकर विलाप करना, वसिष्ठजी का सभा में आकर मन्त्री आदि को बुलाने के लिये दूत भेजना"
ततो नान्दीमुखीं रात्रिं भरतं सूतमागधाः। तुष्टुवुः सविशेषज्ञाः स्तवैर्मङ्गलसंस्तवैः॥१॥,इधर अयोध्या में उस अभ्युदयसूचक रात्रि का थोड़ा-सा ही भाग अवशिष्ट देख स्तुति-कलाके विशेषज्ञ सूत और मागधों ने मङ्गलमयी स्तुतियों द्वारा भरत का स्तवन आरम्भ किया॥१॥
सुवर्णकोणाभिहतः प्राणदद्यामदुन्दुभिः। दध्मुः शङ्खांश्च शतशो वाद्यांश्चोच्चावचस्वरान्॥ २॥,प्रहरकी समाप्ति को सूचित करने वाली दुन्दुभि सोने के डंडे से आहत होकर बज उठी। बाजे बजाने वालों ने शङ्ख तथा दूसरे-दूसरे नाना प्रकार के सैकड़ों बाजे बजाये॥२॥
स तूर्यघोषः सुमहान् दिवमापूरयन्निव। भरतं शोकसंतप्तं भूयः शोकैररन्धयत्॥३॥,वाद्यों का वह महान् तुमुल घोष समस्त आकाश को व्याप्त करता हुआ-सा गूंज उठा और शोकसंतप्त भरत को पुनः शोकाग्नि की आँच से राँध ने लगा॥३॥
ततः प्रबुद्धो भरतस्तं घोषं संनिवर्त्य च। नाहं राजेति चोक्त्वा तं शत्रुघ्नमिदमब्रवीत्॥४॥,वाद्यों की उस ध्वनि से भरत की नींद खुल गयी; वे जाग उठे और ‘मैं राजा नहीं हूँ’ ऐसा कहकर उन्होंने उन बाजों का बजना बंद करा दिया। तत्पश्चात् वे शत्रुघ्न से बोले
