sanskrit,hindi
ततस्तु नीलः प्रतिलब्धसंज्ञः शैलं समुत्पाट्य सवृक्षखण्डम्। ततः समुत्पत्य महोग्रवेगो महोदरं तेन जघान मूर्ध्नि॥३१॥,तत्पश्चात् होश में आने पर नील ने वृक्ष-समूहों से युक्त एक शैल-शिखर को उखाड़ लिया। उनका वेग बड़ा भयंकर था। उन्होंने उछलकर उस वृक्ष को महोदर के मस्तक पर दे मारा॥३१॥
ततः स शैलाभिनिपातभग्नो महोदरस्तेन महाद्विपेन। व्यामोहितो भूमितले गतासुः पपात वज्राभिहतो यथाद्रिः॥३२॥,उस पर्वत-शिखर के आघात से महोदर उस महान् गजराज के साथ ही चूर-चूर हो गया और मूर्च्छित एवं प्राणशून्य हो वज्र के मारे हुए पर्वत की भाँति पृथ्वी पर गिर पड़ा॥ ३२॥
पितृव्यं निहतं दृष्ट्वा त्रिशिराश्चापमाददे। हनूमन्तं च संक्रुद्धो विव्याध निशितैः शरैः॥३३॥,पिता के भाई को मारा गया देख त्रिशिरा के क्रोध की सीमा न रही। उसने धनुष हाथ में ले लिया और हनुमान जी को पैने बाणों से बींधना आरम्भ किया। ३३॥
स वायुसूनुः कुपितश्चिक्षेप शिखरं गिरेः। त्रिशिरास्तच्छरैस्तीक्ष्णैर्बिभेद बहुधा बली॥ ३४॥,"तब पवनकुमार ने कुपित होकर उस राक्षस के ऊपर पर्वत का शिखर चलाया, परंतु बलवान् त्रिशिरा ने अपने तीखे सायकों से उसके कई टुकड़े कर डाले॥"
तद् व्यर्थं शिखरं दृष्ट्वा द्रुमवर्षं तदा कपिः। विससर्ज रणे तस्मिन् रावणस्य सुतं प्रति॥ ३५॥,उस पर्वतशिखर के प्रहार को व्यर्थ हुआ देख कपिवर हनुमान् ने उस रणभूमि में रावणपुत्र त्रिशिरा के ऊपर वृक्षों की वर्षा आरम्भ की॥ ३५॥
तमापतन्तमाकाशे द्रुमवर्षं प्रतापवान्। त्रिशिरा निशितैर्बाणैश्चिच्छेद च ननाद च॥३६॥,किंतु प्रतापी त्रिशिरा ने आकाश में होने वाली वृक्षों की उस वृष्टि को अपने पैने बाणों से छिन्न-भिन्न कर दिया और बड़े जोर से गर्जना की॥ ३६॥
हनूमांस्तु समुत्पत्य हयं त्रिशिरसस्तदा। विददार नखैः क्रुद्धो नागेन्द्रं मृगराडिव॥३७॥,"तब हनुमान जी कूदकर त्रिशिरा के पास जा पहुँचे और जैसे कुपित सिंह गजराज को अपने पंजों से चीर डालता है, उसी प्रकार रोष से भरे हुए उन पवनकुमार ने त्रिशिरा के घोड़े को अपने नखों से विदीर्ण कर डाला॥ ३७॥"
अथ शक्तिं समासाद्य कालरात्रिमिवान्तकः। चिक्षेपानिलपुत्राय त्रिशिरा रावणात्मजः॥३८॥,"यह देख रावणकुमार त्रिशिराने शक्ति हाथ में ली, मानो यमराज ने कालरात्रि को साथ ले लिया हो, वह शक्ति लेकर उसने पवनकुमार हनुमान् पर चलायी॥ ३८॥"
दिवः क्षिप्तामिवोल्कां तां शक्तिं क्षिप्तामसङ्गताम्। गृहीत्वा हरिशार्दूलो बभञ्ज च ननाद च॥३९॥,"जैसे आकाश से उल्कापात हुआ हो, उसी प्रकार वह शक्ति, जिसकी गति कहीं कुण्ठित नहीं होती थी, चली; परंतु वानरश्रेष्ठ हनुमान जी ने उसे अपने शरीर में लगने से पहले ही हाथ से पकड़ लिया और तोड़ डाला, तोड़ने के बाद उन्होंने भयंकर गर्जना की॥३९॥"
तां दृष्ट्वा घोरसंकाशां शक्तिं भग्नां हनूमता। प्रहृष्टा वानरगणा विनेदुर्जलदा यथा॥४०॥,"हनुमान जी ने वह भयानक शक्ति तोड़ दी, यह देख वानरवृन्द अत्यन्त हर्ष से उल्लसित हो मेघों के समान गम्भीर गर्जना करने लगे॥ ४०॥"
ततः खड्गं समुद्यम्य त्रिशिरा राक्षसोत्तमः। निचखान तदा खड्गं वानरेन्द्रस्य वक्षसि॥४१॥,तब राक्षसशिरोमणि त्रिशिरा ने तलवार उठायी और कपिश्रेष्ठ हनुमान जी की छाती पर उसकी भरपूर चोट की॥४१॥
खड्गप्रहाराभिहतो हनूमान् मारुतात्मजः। आजघान त्रिमूर्धानं तलेनोरसि वीर्यवान्॥४२॥,तलवार की चोट से घायल हो पराक्रमी पवनकुमार हनुमान् ने त्रिशिरा की छाती में एक तमाचा जड़ दिया।
स तलाभिहतस्तेन स्रस्तहस्तायुधो भुवि। निपपात महातेजास्त्रिशिरास्त्यक्तचेतनः॥४३॥,उनका थप्पड़ लगते ही महातेजस्वी त्रिशिरा अपनी चेतना खो बैठा। उसके हाथ से हथियार खिसक गया और वह स्वयं भी पृथ्वी पर गिर पड़ा॥४३॥
स तस्य पततः खड्गं तमाच्छिद्य महाकपिः। ननाद गिरिसंकाशस्त्रासयन् सर्वराक्षसान्॥४४॥,गिरते समय उस राक्षस के खड्ग को छीनकर पर्वताकार महाकपि हनुमान जी सब राक्षसों को भयभीत करते हुए जोर-जोर से गर्जना करने लगे। ४४॥
अमृष्यमाणस्तं घोषमुत्पपात निशाचरः। उत्पत्य च हनूमन्तं ताडयामास मुष्टिना॥४५॥,"उनकी वह गर्जना उस निशाचर से सही नहीं गयी, अतः वह सहसा उछलकर खड़ा हो गया। उठते ही उसने हनुमान् जी को एक मुक्का मारा।। ४५॥"
तेन मुष्टिप्रहारेण संचुकोप महाकपिः। कुपितश्च निजग्राह किरीटे राक्षसर्षभम्॥४६॥,उसके मुक्के की चोट खाकर महाकपि हनुमान् जी को बड़ा क्रोध हुआ। कुपित होने पर उन्होंने उस राक्षस का मुकुटमण्डित मस्तक पकड़ लिया॥ ४६॥
स तस्य शीर्षाण्यसिना शितेन किरीटजुष्टानि सकुण्डलानि। क्रुद्धः प्रचिच्छेद सुतोऽनिलस्य त्वष्टः सुतस्येव शिरांसि शक्रः॥४७॥,"फिर तो जैसे पूर्वकाल में इन्द्र ने त्वष्टा के पुत्र विश्वरूप के तीनों मस्तकों को वज्र से काट गिराया था, उसी प्रकार कुपित हुए पवनपुत्र हनुमान् ने रावणपुत्र त्रिशिरा के किरीट और कुण्डलोंसहित तीनों मस्तकों को तीखी तलवार से काट डाला॥ ४७॥"
तान्यायतामाण्यगसंनिभानि प्रदीप्तवैश्वानरलोचनानि। पेतुः शिरांसीन्द्ररिपोः पृथिव्यां ज्योतींषि मुक्तानि यथार्कमार्गात्॥४८॥,"उन मस्तकों की सभी इन्द्रियाँ विशाल थीं। उनकी आँखें प्रज्वलित अग्नि के समान उद्दीप्त हो रही थीं। उस इन्द्रद्रोही त्रिशिरा के वे तीनों सिर उसी प्रकार पृथ्वी पर गिरे, जैसे आकाश से तारे टूटकर गिरते हैं। ४८॥"
तस्मिन् हते देवरिपौ त्रिशीर्षे हनूमता शक्रपराक्रमेण। नेदुः प्लवंगाः प्रचचाल भूमी रक्षांस्यथो दुद्रुविरे समन्तात्॥४९॥,"देवद्रोही त्रिशिरा जब इन्द्रतुल्य पराक्रमी हनुमान् जी के हाथ से मारा गया, तब समस्त वानर हर्षनाद करने लगे, धरती काँपने लगी तथा राक्षस चारों दिशाओं की ओर भाग चले॥ ४९ ॥"
हतं त्रिशिरसं दृष्ट्वा तथैव च महोदरम्। हतौ प्रेक्ष्य दुराधर्षों देवान्तकनरान्तकौ॥५०॥ चुकोप परमामर्षी मत्तो राक्षसपुङ्गवः। जग्राहार्चिष्मतीं चापि गदां सर्वायसीं तदा ॥५१॥,"त्रिशिरा तथा महोदर को मारा गया देख और दुर्जय वीर देवान्तक एवं नरान्तक को भी काल के गाल में गया हुआ जान अत्यन्त अमर्षशील राक्षसशिरोमणि मत्त (महापार्श्व) कुपित हो उठा। उसने एक तेजस्विनी गदा हाथ में ली, जो सम्पूर्णतः लोहे की बनी हुई थी॥"
हेमपट्टपरिक्षिप्तां मांसशोणितफेनिलाम्। विराजमानां विपुलां शत्रुशोणिततर्पिताम्॥५२॥,उसपर सोने का पत्र जड़ा हुआ था। युद्धस्थल में पहुँचने पर वह शत्रुओं के रक्त और मांस में सन जाती थी। उसका आकार विशाल था। वह सुन्दर शोभा से सम्पन्न तथा शत्रुओं के रक्त से तृप्त होने वाली थी॥ ५२॥
तेजसा सम्प्रदीप्तायां रक्तमाल्यविभूषिताम्। ऐरावतमहापद्मसार्वभौमभयावहाम्॥५३॥,"उसका अग्रभाग तेज से प्रज्वलित होता था। वह लाल रंगके फूलों से सजायी गयी थी तथा ऐरावत, पुण्डरीक और सार्वभौम नामक दिग्गजों को भी भयभीत करने वाली थी॥ ५३॥"
गदामादाय संक्रुद्धो मत्तो राक्षसपुङ्गवः। हरीन् समभिदुद्राव युगान्ताग्निरिव ज्वलन्॥५४॥,उस गदा को हाथ में लेकर क्रोध से भरा हुआ राक्षसशिरोमणि मत्त (महापार्श्व) प्रलयकाल की अग्नि के समान प्रज्वलित हो उठा और वानरों की ओर दौड़ा॥ ५४॥
अथर्षभः समुत्पत्य वानरो रावणानुजम्। मत्तानीकमुपागम्य तस्थौ तस्याग्रतो बली॥५५॥,तब ऋषभ नामक बलवान् वानर उछलकर रावण के छोटे भाई मत्तानीक (महापार्श्व)-के पास आ पहुँचे और उसके सामने खड़े हो गये॥ ५५ ॥
तं पुरस्तात् स्थितं दृष्ट्वा वानरं पर्वतोपमम्। आजघानोरसि क्रुद्धो गदया वज्रकल्पया॥५६॥,पर्वताकार वानरवीर ऋषभ को सामने खड़ा देख कुपित हुए महापार्श्व ने अपनी वज्रतुल्य गदा से उनकी छाती पर प्रहार किया॥५६॥
स तयाभिहतस्तेन गदया वानरर्षभः। भिन्नवक्षाः समाधूतः सुस्राव रुधिरं बहु॥५७॥,उसकी उस गदा के आघात से वानरशिरोमणि ऋषभका वक्षःस्थल क्षत-विक्षत हो गया। वे काँप उठे और अधिक मात्रा में खन की धारा बहाने लगे। ५७॥
स सम्प्राप्य चिरात् संज्ञामृषभो वानरेश्वरः। क्रुद्धो विस्फुरमाणौष्ठो महापार्श्वमुदैक्षत॥५८॥,बहुत देर के बाद होशमें आने पर वानरराज ऋषभ कुपित हो उठे और महापार्श्वकी ओर देखने लगे। उस समय उनके ओठ फड़क रहे थे। ५८॥
स वेगवान् वेगवदभ्युपेत्य तं राक्षसं वानरवीरमुख्यः। संवर्त्य मुष्टिं सहसा जघान बाह्वन्तरे शैलनिकाशरूपः॥५९॥,वानरवीरों में प्रधान ऋषभ का रूप पर्वत के समान जान पड़ता था। वे बड़े वेगशाली थे। उन्होंने वेगपूर्वक उस राक्षस के पास पहुँचकर मुक्का ताना और सहसा उसकी छाती पर प्रहार किया॥ ५९॥
स कृत्तमूलः सहसेव वृक्षः क्षितौ पपात क्षतजोक्षिताङ्गः। तां चास्य घोरां यमदण्डकल्पां गदां प्रगृह्याशु तदा ननाद॥६०॥,फिर तो महापार्श्व जड़ से कटे हुए वृक्ष की भाँति सहसा पृथ्वी पर गिर पड़ा। उसके सारे अङ्ग रक्त से नहा उठे। इधर ऋषभ उस निशाचर की यमदण्ड के समान भयंकर गदा को शीघ्र ही हाथ में लेकर जोर-जोर से गर्जना करने लगे॥६०॥
मुहूर्तमासीत् स गतासुकल्पः प्रत्यागतात्मा सहसा सुरारिः। उत्पत्य संध्याभ्रसमानवर्णस्तं वारिराजात्मजमाजघान॥६१॥,देवद्रोही महापार्श्व दो घड़ी तक मुर्दे की भाँति पड़ा रहा। फिर होश में आने पर वह सहसा उछलकर खड़ा हो गया। उसका रक्तरञ्जित शरीर संध्याकाल के बादलों के समान लाल दिखायी देता था। उसने वरुणपुत्र ऋषभको गहरी चोट पहुँचायी॥ ६१॥
स मूर्च्छितो भूमितले पपात मुहूर्तमुत्पत्य पुनः ससंज्ञः। तामेव तस्याद्रिवराद्रिकल्पां गदां समाविध्य जघान संख्ये॥६२॥,"उस चोट से ऋषभ मूर्छित होकर पृथ्वी पर गिर पड़े। दो घड़ी के बाद होश में आने पर वे पुनः उछलकर सामने आ गये और उन्होंने युद्धस्थल में महापार्श्व की उसी गदा को, जो किसी पर्वतराज की चट्टान के समान जान पड़ती थी, घुमाकर उस निशाचर पर दे मारा ॥ ६२॥"
सा तस्य रौद्रा समुपेत्य देहं रौद्रस्य देवाध्वरविप्रशत्रोः। बिभेद वक्षः क्षतजं च भूरि सुस्राव धात्वम्भ इवाद्रिराजः॥६३॥,"उसकी उस भयंकर गदा ने देवता, यज्ञ और ब्राह्मण से शत्रुता रखने वाले उस रौद्र-राक्षस के शरीर पर चोट करके उसके वक्षःस्थल को विदीर्ण कर दिया। फिर तो जैसे पर्वतराज हिमालय गेरु आदि धातुओं से मिला हुआ जल बहाता है, उसी प्रकार वह भी अधिक मात्रा में रक्त बहाने लगा।"
अभिदुद्राव वेगेन गदां तस्य महात्मनः। तां गृहीत्वा गदां भीमामाविध्य च पुनः पुनः॥६४॥ मत्तानीकं महात्मा स जघान रणमूर्धनि।,उस समय उस राक्षस ने महामना ऋषभ के हाथ से अपनी गदा लेने के लिये उन पर धावा किया; किंतु ऋषभ ने उस भयानक गदा को हाथ में लेकर बारंबार घुमाया और बड़े वेग से महापार्श्व पर आक्रमण किया। इस तरह उन महामनस्वी वानर-वीर ने युद्ध के मुहाने पर उस निशाचर की जीवन-लीला समाप्त कर दी थी॥ ६४ १/२॥
स स्वया गदया भग्नो विशीर्णदशनेक्षणः॥ निपपात तदा मत्तो वज्राहत इवाचलः।,अपनी ही गदा की चोट खाकर महापार्श्व के दाँत टूट गये और आँखें फूट गयीं। वह वज्र के मारे हुए पर्वत-शिखर की भाँति तत्काल धराशायी हो गया। ६५ १/२॥
विशीर्णनयने भूमौ गतसत्त्वे गतायुषि। पतिते राक्षसे तस्मिन् विद्रुतं राक्षसं बलम्॥६६॥,"जिसकी आँखें नष्ट और चेतना विलुप्त हो गयी थी, वह राक्षस महापार्श्व जब गतायु होकर पृथ्वी पर गिर पड़ा, तब राक्षसों की सेना सब ओर भाग चली॥ ६६॥"
तस्मिन् हते भ्रातरि रावणस्य तन्नैर्ऋतानां बलमर्णवाभम्। त्यक्तायुधं केवलजीविता दुद्राव भिन्नार्णवसंनिकाशम्॥६७॥,"रावण के भाई महापार्श्व का वध हो जाने पर राक्षसों की वह समुद्र के समान विशाल सेना हथियार फेंककर केवल जान बचाने के लिये सब ओर भागने लगी, मानो महासागर फूटकर सब ओर बहने लगा हो॥६७॥"
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये युद्धकाण्डे सप्ततितमः सर्गः॥७०॥ इस प्रकार श्रीवाल्मीकि निर्मित आपरामायण आदिकाव्य के युद्धकाण्ड में सत्तरवाँ सर्ग पूरा हुआ॥७०॥,  </main>
Sarga Chapter- 36,Sarga Chapter- 36
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण युद्धकाण्डम् षट्त्रिंशः सर्गः (36),माल्यवान् पर आक्षेप और नगर की रक्षा का प्रबन्ध करके रावण का अपने अन्तःपुर में जाना
तत् तु माल्यवतो वाक्यं हितमुक्तं दशाननः। न मर्षयति दुष्टात्मा कालस्य वशमागतः॥१॥,"दुष्टात्मा दशमुख रावण काल के अधीन हो रहा था, इसलिये माल्यवान् की कही हुई हितकर बात को भी वह सहन नहीं कर सका॥१॥"
स बद्ध्वा भ्रुकुटिं वक्त्रे क्रोधस्य वशमागतः। अमर्षात् परिवृत्ताक्षो माल्यवन्तमथाब्रवीत्॥२॥,वह क्रोध के वशीभूत हो गया। अमर्ष से उसके नेत्र घूमने लगे। उसने भौंहें टेढ़ी करके माल्यवान् से कहा – ॥२॥
हितबुद्ध्या यदहितं वचः परुषमुच्यते। परपक्षं प्रविश्यैव नैतच्छ्रोत्रगतं मम॥३॥,"‘तुमने शत्रु का पक्ष लेकर हित-बुद्धि से जो मेरे अहित की कठोर बात कही है, वह पूरी तौर से मेरे कानों तक नहीं पहुँची॥ ३॥"
मानुषं कृपणं राममेकं शाखामृगाश्रयम्। समर्थं मन्यसे केन त्यक्तं पित्रा वनाश्रयम्॥४॥,"‘बेचारा राम एक मनुष्य ही तो है, जिसने सहारा लिया है कुछ बंदरों का। पिता के त्याग देने से उसने वन की शरण ली है। उसमें कौन-सी ऐसी विशेषता है, जिससे तुम उसे बड़ा सामर्थ्यशाली मान रहे हो॥ ४॥"
रक्षसामीश्वरं मां च देवानां च भयंकरम्। हीनं मां मन्यसे केन अहीनं सर्वविक्रमैः॥५॥,"‘मैं राक्षसों का स्वामी तथा सभी प्रकार के पराक्रमों से सम्पन्न हूँ, देवताओं के मन में भी भय उत्पन्न करता हूँ; फिर किस कारण से तुम मुझे राम की अपेक्षा हीन समझते हो? ॥ ५ ॥"
वीरद्वेषेण वा शङ्के पक्षपातेन वा रिपोः। त्वयाहं परुषाण्युक्तो परप्रोत्साहनेन वा॥६॥,"‘तुमने जो मुझे कठोर बातें सुनायी हैं, उनके विषयमें मुझे शङ्का है कि तुम या तो मुझ-जैसे वीरसे द्वेष रखते हो या शत्रुसे मिले हुए हो अथवा शत्रुओंनेऐसा कहने या करनेके लिये तुम्हें प्रोत्साहन दिया है। ६॥"
प्रभवन्तं पदस्थं हि परुषं कोऽभिभाषते। पण्डितः शास्त्रतत्त्वज्ञो विना प्रोत्साहनेन वा॥७॥,"‘जो प्रभावशाली होने के साथ ही अपने राज्य पर प्रतिष्ठित है, ऐसे पुरुष को कौन शास्त्रतत्त्वज्ञ विद्वान् शत्रु का प्रोत्साहन पाये बिना कटु वचन सुना सकता है?॥"
आनीय च वनात् सीतां पद्महीनामिव श्रियम्। किमर्थं प्रतिदास्यामि राघवस्य भयादहम्॥८॥,‘कमलहीन कमला की भाँति सुन्दरी सीता को वन से ले आकर अब केवल राम के भय से मैं कैसे लौटा दूँ ?॥८॥
वृतं वानरकोटीभिः ससुग्रीवं सलक्ष्मणम्। पश्य कैश्चिदहोभिश्च राघवं निहतं मया॥९॥,"‘करोड़ों वानरों से घिरे हुए सुग्रीव और लक्ष्मणसहित राम को मैं कुछ ही दिनों में मार डालूँगा, यह तुम अपनी आँखों देख लेना॥९॥"
द्वन्द्धे यस्य न तिष्ठन्ति दैवतान्यपि संयुगे। स कस्माद् रावणो युद्धे भयमाहारयिष्यति॥१०॥,"‘जिसके सामने द्वन्द्वयुद्ध में देवता भी नहीं ठहर पाते हैं, वही रावण युद्ध में किससे भयभीत होगा। १०॥"
द्विधा भज्येयमप्येवं न नमेयं तु कस्यचित्। एष मे सहजो दोषः स्वभावो दुरतिक्रमः॥११॥,"‘मैं बीच से दो टूक हो जाऊँगा, पर किसी के सामने झुक नहीं सकूँगा, यह मेरा सहज दोष है और स्वभाव किसी के लिये भी दुर्लङ्घय होता है॥११॥"
यदि तावत् समुद्रे तु सेतुर्बद्धो यदृच्छया। रामेण विस्मयः कोऽत्र येन ते भयमागतम्॥१२॥,"‘यदि राम ने दैववश समुद्र पर सेतु बाँध लिया तो इसमें विस्मय की कौन बात है, जिससे तुम्हें इतना भय हो गया है ? ॥ १२॥"
स तु तीर्णिवं रामः सह वानरसेनया। प्रतिजानामि ते सत्यं न जीवन् प्रतियास्यति॥१३॥,‘मैं तुम्हारे आगे सच्ची प्रतिज्ञा करके कहता हूँ कि समुद्र पार करके वानरसेनासहित आये हुए राम यहाँ से जीवित नहीं लौट सकेंगे’ ॥ १३॥
एवं ब्रुवाणं संरब्धं रुष्टं विज्ञाय रावणम्। वीडितो माल्यवान् वाक्यं नोत्तरं प्रत्यपद्यत॥१४॥,ऐसी बातें कहते हुए रावण को क्रोध से भरा हुआ एवं रुष्ट जानकर माल्यवान् बहुत लज्जित हुआ और उसने कोई उत्तर नहीं दिया॥ १४ ॥
जयाशिषा तु राजानं वर्धयित्वा यथोचितम्। माल्यवानभ्यनुज्ञातो जगाम स्वं निवेशनम्॥१५॥,माल्यवान् ने ‘महाराज की जय हो’ इस विजय सूचक आशीर्वाद से राजा को यथोचित बढ़ावा दिया और उससे आज्ञा लेकर वह अपने घर चला गया॥ १५॥
रावणस्तु सहामात्यो मन्त्रयित्वा विमृश्य च। लङ्कायास्तु तदा गुप्तिं कारयामास राक्षसः॥१६॥,तदनन्तर मन्त्रियोंसहित राक्षस रावण ने परस्परविचार-विमर्श करके तत्काल लङ्का की रक्षा का प्रबन्ध किया॥१६॥
व्यादिदेश च पूर्वस्यां प्रहस्तं द्वारि राक्षसम्। दक्षिणस्यां महावीरों महापार्श्वमहोदरौ॥१७॥ पश्चिमायामथ द्वारि पुत्रमिन्द्रजितं तदा। व्यादिदेश महामायं राक्षसैर्बहुभिर्वृतम्॥१८॥,"उसने पूर्व द्वार पर उसकी रक्षा के लिये राक्षस प्रहस्त को तैनात किया, दक्षिण द्वार पर महापराक्रमी महापार्श्व और महोदर को नियुक्त किया तथा पश्चिम द्वार पर अपने पुत्र इन्द्रजित् को रखा, जो महान् मायावी था। वह बहुत-से राक्षसों द्वारा घिरा हुआ था। १७-१८॥"
उत्तरस्यां पुरद्वारि व्यादिश्य शुकसारणौ। स्वयं चात्र गमिष्यामि मन्त्रिणस्तानुवाच ह॥१९॥,तदनन्तर नगर के उत्तर द्वार पर शुक और सारण को रक्षा के लिये जाने की आज्ञा दे मन्त्रियों से रावण ने कहा ‘मैं स्वयं भी उत्तर द्वार पर जाऊँगा’ ॥ १९॥
राक्षसं तु विरूपाक्षं महावीर्यपराक्रमम्। मध्यमेऽस्थापयद् गुल्मे बहुभिः सह राक्षसैः॥२०॥,नगर के बीच की छावनी पर उसने बहुसंख्यक राक्षसों के साथ महान् बल-पराक्रम से सम्पन्न राक्षस विरूपाक्ष को स्थापित किया॥२०॥
एवं विधानं लङ्कायां कृत्वा राक्षसपुंगवः। कृतकृत्यमिवात्मानं मन्यते कालचोदितः॥२१॥,इस प्रकार लङ्का में पुरी की रक्षा का प्रबन्ध करके कालप्रेरित राक्षसशिरोमणि रावण अपने-आपको कृतकृत्य मानने लगा॥ २१॥
विसर्जयामास ततः स मन्त्रिणो विधानमाज्ञाप्य पुरस्य पुष्कलम्। जयाशिषा मन्त्रिगणेन पूजितो विवेश सोऽन्तःपुरमृद्धिमन्महत्॥ २२॥,इस तरह नगर के संरक्षण की प्रचुर व्यवस्था के लिये आज्ञा देकर रावण ने सब मन्त्रियों को विदा कर दिया और स्वयं भी उनके विजयसूचक आशीर्वाद से सम्मानित हो अपने समृद्धिशाली एवं विशाल अन्तःपुर में चला गया॥
इत्यार्षे श्रीमद्रामायणे वाल्मीकीये आदिकाव्ये युद्धकाण्डे षट्त्रिंशः सर्गः॥ ३६॥ इस प्रकार श्रीवाल्मीकि निर्मित आर्षरामायण आदिकाव्य के युद्धकाण्ड में छत्तीसवाँ सर्ग पूरा हुआ।३६॥,  </main>
Sarga Chapter- 50,Sarga Chapter- 50
॥ श्रीसीतारामचन्द्राभ्यां नमः॥ श्रीमद्वाल्मीकीय रामायण युद्धकाण्डम् पञ्चाशः सर्गः (50),"विभीषण को इन्द्रजित् समझकर वानरों का पलायन, विभीषण का विलाप, गरुड़ का आना और श्रीराम लक्ष्मण को नागपाश से मुक्त करके चला जाना"
अथोवाच महातेजा हरिराजो महाबलः। किमियं व्यथिता सेना मूढवातेव नौर्जले॥१॥,"उस समय महातेजस्वी महाबली वानरराज सुग्रीव ने पूछा—’वानरो! जैसे जल में बवंडरकी मारी हुई नौका डगमगाने लगती है, उसी प्रकार जो यह हमारी सेना सहसा व्यथित हो उठी है, इसका क्या कारण है?’ ॥१॥"
सुग्रीवस्य वचः श्रुत्वा वालिपुत्रोऽङ्गदोऽब्रवीत्। न त्वं पश्यसि रामं च लक्ष्मणं च महारथम्॥२॥,सुग्रीव की यह बात सुनकर वालिपुत्र अङ्गद ने कहा ‘क्या आप श्रीराम और महारथी लक्ष्मण की दशा नहीं देख रहे हैं? ॥२॥
शरजालाचितौ वीरावुभौ दशरथात्मजौ। शरतल्पे महात्मानौ शयानौ रुधिरोक्षितौ॥३॥,‘ये दोनों वीर महात्मा दशरथकुमार रक्त से भीगे हुए बाण-शय्या पर पड़े हैं और बाणों के समूह से व्याप्त हो रहे हैं ॥३॥
अथाब्रवीद वानरेन्द्रः सुग्रीवः पुत्रमङ्गदम्। नानिमित्तमिदं मन्ये भवितव्यं भयेन तु॥४॥,तब वानरराज सुग्रीव ने पुत्र अङ्गद से कहा—’बेटा! मैं ऐसा नहीं मानता कि सेना में अकारण ही भगदड़ मच गयी है। किसी-न-किसी भय के कारण ऐसा होना चाहिये॥ ४॥
विषण्णवदना ह्येते त्यक्तप्रहरणा दिशः। पलायन्तेऽत्र हरयस्त्रासादुत्फुल्ललोचनाः॥५॥,‘ये वानर उदास मुँह से अपने-अपने हथियार फेंककर सम्पूर्ण दिशाओं में भाग रहे हैं और भय के कारण आँखें फाड़-फाड़कर देख रहे हैं ॥ ५॥
अन्योन्यस्य न लज्जन्ते न निरीक्षन्ति पृष्ठतः। विप्रकर्षन्ति चान्योन्यं पतितं लङ्घयन्ति च॥६॥,"‘पलायन करते समय उन्हें एक दूसरे से लज्जा नहीं होती है। वे पीछे की ओर नहीं देखते हैं। एक-दूसरे को घसीटते हैं और जो गिर जाता है, उसे लाँघकर चल देते हैं (भय के मारे उठाते तक नहीं हैं)’॥६॥"
एतस्मिन्नन्तरे वीरो गदापाणिर्विभीषणः। सुग्रीवं वर्धयामास राघवं च जयाशिषा॥७॥,इसी बीच में वीर विभीषण हाथ में गदा लिये वहाँ आ पहुँचे और उन्होंने विजयसूचक आशीर्वाद देकर सुग्रीव तथा श्रीरघुनाथजी की अभ्युदय-कामना की। ७॥
विभीषणं च सुग्रीवो दृष्ट्वा वानरभीषणम्। ऋक्षराजं महात्मानं समीपस्थमुवाच ह॥८॥,वानरों को भयभीत करने वाले विभीषण को देखकर सुग्रीव ने अपने पास ही खड़े हुए महात्मा ऋक्षराज जाम्बवान् से कहा- ॥ ८॥
विभीषणोऽयं सम्प्राप्तो यं दृष्ट्वा वानरर्षभाः। द्रवन्त्यायतसंत्रासा रावणात्मजशङ्कया॥९॥,"‘ये विभीषण आये हैं, जिन्हें देखकर वानरशिरोमणियों को यह संदेह हुआ है कि रावण का बेटा इन्द्रजित् आ गया। इसीलिये इनका भय बहुत बढ़ गया है और वे भागे जा रहे हैं॥९॥"
